analysis_label,phase,phase3_config_fingerprint,run_fingerprint,target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,predicted_mean_um,residual_um,absolute_error_um,squared_error_um2,latent_predictive_std_um,latent_predictive_variance_um2,total_predictive_std_um,total_predictive_variance_um2,evaluation_predictive_std_um,evaluation_variance_definition,latent_nlpd,total_nlpd,evaluation_nlpd,latent_interval_lower_um,latent_interval_upper_um,total_interval_lower_um,total_interval_upper_um,latent_interval_contains_observed,total_interval_contains_observed,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,dataset_target_median_um_reporting_only,dataset_target_median_used_for_fitting,numerical_alpha_normalized,numerical_alpha_interpretation,training_size,population_size,heldout_excluded_from_training,heldout_target_used_for_scaling,heldout_target_used_for_fitting,heldout_target_used_for_tuning,x_scaler_fit_on_training_only,y_scaler_fit_on_training_only,normalize_y,feature_columns,training_y_mean_um,training_y_std_um,x_training_mean,x_training_scale,outer_training_simulation_ids_sha256,heldout_P,heldout_VX,heldout_LS,heldout_ST,fold_random_seed,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,0,P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f,1,125.25069,134.31973512033227,-9.069045120332262,9.069045120332262,82.24757939462242,5.879320904528623,34.56641429842727,,,5.879320904528623,latent predictive variance; numerical jitter excluded,3.880083458720267,,3.880083458720267,122.79626614745617,145.84320409320839,,,True,,2.42**2 * RBF(length_scale=3.99),5.838837610138281,3.987541437793232,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",156.45645772727272,21.75999758930816,"[292.29611241145454,0.7094537828358182,56.38871341985455,340.48746933636363]","[100.3374073949546,0.16784556442434584,14.272972825091877,35.57454504593662]",1168D994581924E4D0607885042B16413E39B24C93087B7564881B31919E1DD5,102.928146519,0.633805217924,52.939436669900005,318.223787128,1545419051,fmin_l_bfgs_b,0,-11.788048974102264,0.2912919000373222,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,1,P-131p192514944_VX-0p432823544687_LS-6p72236683266e-05_ST-324p578264519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11456982002e-05_H-dfd65b549a,2,175.76846999999998,166.40297090507428,9.365499094925696,9.365499094925696,87.71257329705402,12.404949197913881,153.88276460282424,,,12.404949197913881,latent predictive variance; numerical jitter excluded,3.722032097303528,,3.722032097303528,142.08927047716307,190.7166713329855,,,True,,2.09**2 * RBF(length_scale=3.53),4.37372992092298,3.532915934358079,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",151.86393227272728,22.51729512421925,"[289.72662437281815,0.7277248440391819,55.09014690560911,339.9097895735454]","[104.69730437740918,0.1462935208683611,13.872299158196123,35.87849280056384]",3D0D042150FC972AD4D56386A545C65EE4C658155BD4292F45300CA9443BDB49,131.192514944,0.432823544687,67.22366832659999,324.578264519,2673918630,fmin_l_bfgs_b,0,-11.795329370821502,0.45372150000184774,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,2,P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094,3,127.24034,126.42460609552286,0.8157339044771419,0.8157339044771419,0.6654218029135228,3.474860795376468,12.074657547244378,,,3.474860795376468,latent predictive variance; numerical jitter excluded,2.192047431835957,,2.192047431835957,119.61387893658498,133.23533325446073,,,True,,2.33**2 * RBF(length_scale=3.54),5.443980375425871,3.543943456799407,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",156.27558045454546,22.008946461677024,"[286.6889319882727,0.6882361150902728,56.35809173559091,340.86615775045453]","[108.6919976696702,0.16118322689925116,14.279977112810633,35.31239724560136]",88BA7A83C5DC656EF2B87938937BD9281FB7B8CBAA40E4CCF58AB912D43FCCAA,164.607131174,0.867199563125,53.2762751968,314.058214573,4198384585,fmin_l_bfgs_b,0,-13.647822426770526,0.23450820002472028,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,3,P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,4,155.742445,156.03348525422297,-0.2910402542229633,0.2910402542229633,0.08470442957816711,9.983589627545147,99.67206185122704,,,9.983589627545147,latent predictive variance; numerical jitter excluded,3.2203061565849613,,3.2203061565849613,136.46564958423448,175.60132092421145,,,True,,2.16**2 * RBF(length_scale=3.44),4.662114528341033,3.4406067665632523,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",153.68448,23.543460982736505,"[282.7956764056363,0.7057267896126365,55.97960043185455,334.6581935589091]","[112.17242260983659,0.16902464652422458,14.301453068049884,33.426711907967764]",DE3412952C197CF88C437A6B48CB9A4B793B0747E8E37FFCF6BA71C2657CBFE8,207.432942583,0.674802143379,57.4396795379,382.34582068,3026894572,fmin_l_bfgs_b,0,-12.020707342204773,0.2943385999533348,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,4,P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,5,143.04066500000002,143.3614610367699,-0.32079603676987745,0.32079603676987745,0.10291009720726056,2.9302333463011774,8.586267463775396,,,2.9302333463011774,latent predictive variance; numerical jitter excluded,2.0000133078303395,,2.0000133078303395,137.6182036780196,149.1047183955202,,,True,,2.15**2 * RBF(length_scale=3.41),4.634929193502385,3.4105733327077083,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",154.8391872727273,23.303370200947363,"[280.6457716567272,0.6897659956931819,56.18402708030001,341.8916786310909]","[113.3632775976388,0.16278676737776235,14.304790629671093,34.34182393701469]",94CE068FD393B849BEFDF900F1F1AA0A429637FD301AE8E8F1DB9A81934E2A81,231.081894821,0.850370876493,55.190986405,302.777484886,4247238738,fmin_l_bfgs_b,0,-13.379044665569094,0.3134868000051938,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,5,P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,6,206.59155,152.07353411684457,54.51801588315544,54.51801588315544,2972.2140558359893,17.592649698982225,309.50132343109937,,,17.592649698982225,latent predictive variance; numerical jitter excluded,8.58803740163197,,8.58803740163197,117.59194070683941,186.55512752684973,,,False,,1.06**2 * RBF(length_scale=1.05),1.1263683116179704,1.0486434226440366,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",149.06183409090912,16.698556993315698,"[278.41113987499995,0.711458185707091,53.57822447146364,333.70939859545456]","[114.07376467043555,0.16679526829334523,11.327836690598073,31.875554356324134]",7CFC9057A61674DBB5EDAD20D432DC99B8BCBEB12618615BBC6B29322F8BE6FE,255.66284442,0.61175678634,83.85481510219999,392.782565278,552051780,fmin_l_bfgs_b,0,-14.969691683015206,0.21328749996609986,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,6,P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,7,169.48203999999998,190.79639459254216,-21.314354592542173,21.314354592542173,454.3017116966236,15.553555944517848,241.91310251924648,,,15.553555944517848,latent predictive variance; numerical jitter excluded,4.60220489234505,,4.60220489234505,160.31142494128719,221.28136424379713,,,True,,2.67**2 * RBF(length_scale=4.48),7.102935180811067,4.479387600344629,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",152.43542590909092,23.03110727639989,"[276.2718699631818,0.6796949237614546,54.06542817849092,335.54600344918185]","[114.25950973570055,0.14848396257108207,12.448823600888975,34.533486446731175]",4E2EBF9E15E2C04F0D8308886E90A147DF9E89499113BB759AC0F3D625A31CB8,279.19481345,0.961152667742,78.4955743249,372.579911887,497459435,fmin_l_bfgs_b,0,-10.824444518143647,0.38691990001825616,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,7,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,8,166.606595,162.8684260945993,3.7381689054006983,3.7381689054006983,13.973906765304655,4.920962064499089,24.215867640239136,,,4.920962064499089,latent predictive variance; numerical jitter excluded,2.800970483917147,,2.800970483917147,153.2233404481811,172.5135117410175,,,True,,1.96**2 * RBF(length_scale=3.2),3.8501911370629265,3.198947423448369,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",152.69683,23.206120453689284,"[271.81899196581816,0.6991763606249091,55.9437380656,341.3910447321818]","[113.09848395999745,0.16869965350233537,14.297251580725215,34.86426598032221]",BE806DF8BFB82D885B4E3220568D98E38539A96554E44D5078B13FA52D7EE609,328.176471421,0.746856862244,57.8341655667,308.284457774,4147458182,fmin_l_bfgs_b,0,-12.509763859990327,0.3024685999844223,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,8,P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,9,158.6812,158.5368508636107,0.14434913638928037,0.14434913638928037,0.020836673176331068,20.020670127359352,400.82723234853916,,,20.020670127359352,latent predictive variance; numerical jitter excluded,3.915729771514346,,3.915729771514346,119.29633741398638,197.77736431323504,,,True,,2.26**2 * RBF(length_scale=3.76),5.100341098526736,3.7576552979818354,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",153.41732045454546,23.501881932836437,"[268.5919841951818,0.7262954772673637,57.52384510736365,333.78637144254543]","[110.9169602718995,0.149064822852882,13.432226145142167,32.01677571750731]",EBA7DC277370EE3E46762F644B04467CCB93E4DEB7876C570256845C67E5F1B4,363.673556898,0.448546579177,40.4529881073,391.93586396,572151782,fmin_l_bfgs_b,0,-11.503864905094531,0.3268155999830924,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,FC3ADE70AD382EBD2220BC3EFB90D6FE13267EA620455D4CB04060512CE36193,width,T0 melt-pool width,T0,rbf_no_nugget,"RBF, no nugget",RBF,,False,9,P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,10,148.45738,142.69059490214866,5.76678509785134,5.76678509785134,33.25581036480029,5.120441780419881,26.218924026669523,,,5.120441780419881,latent predictive variance; numerical jitter excluded,3.1863740500758535,,3.1863740500758535,132.6545290125257,152.72666079177162,,,True,,2.64**2 * RBF(length_scale=4.29),6.953950347289563,4.286033571983386,,,,,,,152.09991250000002,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,11,12,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",154.34675863636363,23.489510247069866,"[266.7509945664545,0.7126586272504546,57.24826891823637,342.03772093599997]","[109.14125152179273,0.1660240868151279,13.744891262447375,34.171337068435726]",B6D7A1578E994B09BEF7BB019C206754C70D6325289D55991BE635CFDE33D4C0,383.924442814,0.598551929363,43.4843261877,301.171019532,309328185,fmin_l_bfgs_b,0,-11.856799949641212,0.3045204000081867,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
