analysis_label,config_fingerprint,target,target_label,method,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,phase1_unstable_window_flag,observed_target_um,predicted_mean_um,residual_um,absolute_error_um,squared_error_um2,latent_predictive_std_um,latent_predictive_variance_um2,total_predictive_std_um,total_predictive_variance_um2,oracle_total_predictive_std_um,oracle_total_predictive_variance_um2,evaluation_predictive_std_um,evaluation_variance_definition,latent_nlpd,observation_level_nlpd,oracle_observation_level_nlpd,evaluation_nlpd,latent_interval_lower_um,latent_interval_upper_um,observation_interval_lower_um,observation_interval_upper_um,oracle_interval_lower_um,oracle_interval_upper_um,latent_interval_contains_observed,observation_interval_contains_observed,oracle_interval_contains_observed,optimized_kernel,optimized_length_scale,optimized_signal_variance_normalized,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_std_um,noise_std_fraction_training_target_std,heldout_target_summary_variance_um2,heldout_target_summary_std_um,training_alpha_normalized_min,training_alpha_normalized_median,training_alpha_normalized_max,alpha_kind,numerical_jitter_normalized,whitekernel_is_effective_nugget_not_simulator_noise,oracle_interval_is_retrospective_not_deployable,training_size,population_size,heldout_excluded_from_training,x_scaler_fit_on_training_only,y_scaler_fit_on_training_only,normalize_y,feature_columns,training_y_mean_um,training_y_std_um,x_training_mean,x_training_scale,heldout_P,heldout_VX,heldout_LS,heldout_ST,fold_random_seed,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,0,sim_00001,1,False,262.5708499999,261.5513669315057,1.0194830683943223,1.0194830683943223,1.0393457267427024,9.627468139642279,92.68814277982716,,,9.628254673004278,92.70328804822871,9.628254673004278,oracle retrospective latent variance plus held-out target-summary variance,3.1891654917531707,,3.189246269234953,3.189246269234953,242.68152937780684,280.42120448520456,,,242.67998777241732,280.4227460905941,True,,True,"0.859**2 * Matern(length_scale=1.22, nu=1.5)",1.2202012147877368,0.7377310607429961,,,,,0.0151452684015533,0.12306611394512017,1.5523021623130095e-06,6.9433142829055214e-06,0.0013003265032901833,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.20952020413836,90.50068370896898,"[158.41685668854458,0.6174309603939917,6.476530180872957e-05,348.6835952922249]","[52.94868432117492,0.24073330218794772,1.3358446857885196e-05,32.34583139550507]",101.127472137,0.52394730996,4.5e-05,300.0,2152956105,fmin_l_bfgs_b,1,-128.22559084270398,0.6958561000064947,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,1,sim_00002,2,True,297.7007,310.5228122602151,-12.822112260215135,12.822112260215135,164.40656281355928,43.66363405257614,1906.512938677287,,,43.66713134534271,1906.8183599314118,43.66713134534271,oracle retrospective latent variance plus held-out target-summary variance,4.738571201660414,,4.738644388486725,4.738644388486725,224.94208951716587,396.10353500326437,,,224.93523482334342,396.1103896970868,True,,True,"0.86**2 * Matern(length_scale=1.23, nu=1.5)",1.2257312590223175,0.7398553361795355,,,,,0.3054212541246022,0.5526493048259468,1.5510416140245703e-06,6.849108416769444e-06,0.0012973609820382168,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.0631458291379,90.60413806857599,"[158.40446473227792,0.6157952004352666,6.458493395760749e-05,348.28789357284154]","[52.961741081080795,0.24002814447852902,1.3331834273979293e-05,32.35808136104498]",104.101541641,0.916529700054,8.82882842693e-05,394.968412652,1646645600,fmin_l_bfgs_b,1,-126.28135477953421,0.43296320000081323,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,2,sim_00003,3,False,261.8447,268.69620695061326,-6.85150695061327,6.85150695061327,46.943147494301954,33.929596861015725,1151.2175431510482,,,33.93005206435124,1151.2484330895857,33.93005206435124,oracle retrospective latent variance plus held-out target-summary variance,4.463614708609119,,4.463627577575727,4.463627577575727,202.19419710302245,335.19821679820404,,,202.19330490448482,335.1991089967417,True,,True,"0.86**2 * Matern(length_scale=1.22, nu=1.5)",1.2212179005301258,0.7399118606306074,,,,,0.0308899385376341,0.17575533715262845,1.5523356261348246e-06,6.94367438652945e-06,0.0013004052290920222,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.21254582913787,90.49794212895583,"[158.3995699254654,0.6169514116475291,6.463348166584206e-05,348.40255952951645]","[52.96670509691898,0.2408044033443286,1.3396689281503218e-05,32.47432872676716]",105.276295276,0.639039009111,7.6636834293e-05,367.44858305,3238553955,fmin_l_bfgs_b,1,-126.73045584950907,0.8026650999963749,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,3,sim_00004,4,False,288.07835,283.6907237614548,4.387626238545181,4.387626238545181,19.251264009170132,40.47958772495813,1638.597022382581,,,40.4815345340548,1638.7546382318715,40.4815345340548,oracle retrospective latent variance plus held-out target-summary variance,4.625610686602641,,4.6256582140531215,4.6256582140531215,204.3507318205369,363.03071570237273,,,204.3469160747074,363.03453144820224,True,,True,"0.861**2 * Matern(length_scale=1.23, nu=1.5)",1.2259365159680404,0.7409351307568549,,,,,0.157615849290691,0.3970086262169766,1.551317304462872e-06,6.852034771552916e-06,0.0012980095615977984,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.10323895413785,90.58148158943803,"[158.39165382346957,0.6182776072410958,6.458809252473623e-05,348.2925134424874]","[52.9745014621117,0.24004473767101805,1.3337358734301948e-05,32.36466594117993]",107.176159755,0.320752066655,8.75302281584e-05,393.859643937,1940243597,fmin_l_bfgs_b,1,-126.44219566445436,0.5390173000050709,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,4,sim_00005,5,False,236.38402999989998,231.91465872588628,4.469371274013696,4.469371274013696,19.975279584978807,19.870851031269595,394.8507207069079,,,19.87375285890788,394.9660526969492,19.87375285890788,oracle retrospective latent variance plus held-out target-summary variance,3.933487142280134,,3.9336257798285126,3.9336257798285126,192.9677907045979,270.8615267471747,,,192.96210312242684,270.86721432934576,True,,True,"0.861**2 * Matern(length_scale=1.22, nu=1.5)",1.224330060509654,0.7410067229492154,,,,,0.1153319900412829,0.33960563900100793,1.5537005250501921e-06,6.87733180038256e-06,0.0013036162419325697,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.3186319541383,90.38633237559982,"[158.3808880455779,0.6186060484485084,6.476530180872957e-05,348.6835952922249]","[52.98464515358333,0.2395830529147136,1.3358446857885196e-05,32.34583139550507]",109.759946449,0.241926176876,4.5e-05,300.0,100476124,fmin_l_bfgs_b,1,-127.52724298650831,0.534290699986741,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,5,sim_00006,6,True,292.1034,274.0463220876186,18.05707791238143,18.05707791238143,326.0580627338133,30.737758518756458,944.8097987573852,,,30.73884579867468,944.8766410347001,30.73884579867468,oracle retrospective latent variance plus held-out target-summary variance,4.516982574540005,,4.517005740037317,4.517005740037317,213.80031539085593,334.29232878438125,,,213.79818432221623,334.29445985302095,True,,True,"0.858**2 * Matern(length_scale=1.22, nu=1.5)",1.2222199823549635,0.7369516694255233,,,,,0.0668422773147405,0.25853873465061383,1.551195617877362e-06,6.8507431122418965e-06,0.0012977232860471365,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.0864679124712,90.59147980291878,"[158.37891002264456,0.6160032861109832,6.461589345980373e-05,348.4795091247081]","[52.986451341788005,0.24026700149970834,1.3378135022634581e-05,32.49747951712133]",110.234671953,0.866589137882,8.08580037422e-05,348.980680204,2567338820,fmin_l_bfgs_b,1,-126.31873709458738,0.574689800007036,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,6,sim_00007,7,False,262.4155,272.98334113386085,-10.567841133860838,10.567841133860838,111.67926623052114,32.415795587960524,1050.783803600441,,,32.41930955637623,1051.011632112147,32.41930955637623,oracle retrospective latent variance plus held-out target-summary variance,4.450725289693993,,4.4508221673889485,4.4508221673889485,209.44838178145824,336.51830048626346,,,209.44149440336344,336.52518786435826,True,,True,"0.861**2 * Matern(length_scale=1.22, nu=1.5)",1.2249695766232538,0.7411298705168823,,,,,0.2278285117061632,0.47731385031880563,1.5523092960862165e-06,6.86256440562373e-06,0.0013003432859523358,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.2101674958046,90.50009924167686,"[158.37721145453625,0.6184717627793292,6.464164930829206e-05,348.43937469980403]","[52.987988101203044,0.2397850262103685,1.3403405712270068e-05,32.490887191220146]",110.642328299,0.274154737479,7.4676600105e-05,358.612942181,2914289036,fmin_l_bfgs_b,1,-126.46693761380918,0.8351637999876402,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,7,sim_00008,8,False,291.7725,283.65001400415065,8.122485995849331,8.122485995849331,65.9747787527685,35.56418021321029,1264.8109142376984,,,35.567294109657205,1265.032410282856,35.567294109657205,oracle retrospective latent variance plus held-out target-summary variance,4.516358376831224,,4.516441363563609,4.516441363563609,213.94422078625848,353.3558072220428,,,213.9381175492225,353.3619104590788,True,,True,"0.86**2 * Matern(length_scale=1.22, nu=1.5)",1.2217047305240498,0.7389663144554252,,,,,0.2214960451579533,0.470633663434686,1.5512052762040381e-06,6.850845631903599e-06,0.0012977460078843557,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.0878466624712,90.5906861186267,"[158.3697702161654,0.6166771339720416,6.46898903951029e-05,348.6450890727332]","[52.994565302894024,0.24074159257097874,1.3418592428444363e-05,32.39822083701424]",112.428225508,0.704865651228,6.30987392704e-05,309.241492678,629833140,fmin_l_bfgs_b,1,-126.46166582629755,0.5815356000093743,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,8,sim_00009,9,False,264.21325,274.3641956432391,-10.150945643239083,10.150945643239083,103.04169745199452,39.099763255949355,1528.7914866712874,,,39.10031426888062,1528.834575925229,39.10031426888062,oracle retrospective latent variance plus held-out target-summary variance,4.618755321865619,,4.61876846442978,4.61876846442978,197.72865966157838,350.9997316248998,,,197.7275796762331,351.00081161024514,True,,True,"0.861**2 * Matern(length_scale=1.22, nu=1.5)",1.2230548054418338,0.7415675038064172,,,,,0.043089253941884,0.20757951233655986,1.55222758633939e-06,6.9425117721072335e-06,0.0013001510584962927,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.2026768708046,90.50679436779996,"[158.36778409537374,0.6173736856002167,6.475985666105916e-05,348.5912237646123]","[52.99627809469381,0.24075390073481917,1.3366233832592893e-05,32.45289559521182]",112.904894498,0.537693260466,4.63068354409e-05,322.169166627,2425144099,fmin_l_bfgs_b,1,-126.64657609536837,0.5208898000128102,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,C_heteroskedastic,9,sim_00010,10,False,277.71594999999996,277.89809115391483,-0.18214115391486985,0.18214115391486985,0.033175399949440305,32.00376515291576,1024.2409839629852,,,32.00442021371001,1024.28291321573,32.00442021371001,oracle retrospective latent variance plus held-out target-summary variance,4.384808285225965,,4.384828752595049,4.384828752595049,215.17071145419993,340.62547085362974,,,215.1694275350432,340.62675477278646,True,,True,"0.86**2 * Matern(length_scale=1.22, nu=1.5)",1.2216410229416281,0.7397061019917522,,,,,0.0419292527447994,0.2047663369423778,1.5516727962895014e-06,6.936541685707953e-06,0.0012988458790768181,observation-specific target-summary variance plus numerical floor,1e-06,False,True,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.1464156208046,90.5522920356612,"[158.36619331605706,0.6172487292997,6.471096775599373e-05,348.6746412483623]","[52.99763697439272,0.2407874391839439,1.3412102099912544e-05,32.35900673090017]",113.286681534,0.56768277259,5.80401726566e-05,302.148970527,1290449069,fmin_l_bfgs_b,1,-126.77274080760662,0.48951680000755005,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
