analysis_label,config_fingerprint,target,target_label,method,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,phase1_unstable_window_flag,observed_target_um,predicted_mean_um,residual_um,absolute_error_um,squared_error_um2,latent_predictive_std_um,latent_predictive_variance_um2,total_predictive_std_um,total_predictive_variance_um2,oracle_total_predictive_std_um,oracle_total_predictive_variance_um2,evaluation_predictive_std_um,evaluation_variance_definition,latent_nlpd,observation_level_nlpd,oracle_observation_level_nlpd,evaluation_nlpd,latent_interval_lower_um,latent_interval_upper_um,observation_interval_lower_um,observation_interval_upper_um,oracle_interval_lower_um,oracle_interval_upper_um,latent_interval_contains_observed,observation_interval_contains_observed,oracle_interval_contains_observed,optimized_kernel,optimized_length_scale,optimized_signal_variance_normalized,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_std_um,noise_std_fraction_training_target_std,heldout_target_summary_variance_um2,heldout_target_summary_std_um,training_alpha_normalized_min,training_alpha_normalized_median,training_alpha_normalized_max,alpha_kind,numerical_jitter_normalized,whitekernel_is_effective_nugget_not_simulator_noise,oracle_interval_is_retrospective_not_deployable,training_size,population_size,heldout_excluded_from_training,x_scaler_fit_on_training_only,y_scaler_fit_on_training_only,normalize_y,feature_columns,training_y_mean_um,training_y_std_um,x_training_mean,x_training_scale,heldout_P,heldout_VX,heldout_LS,heldout_ST,fold_random_seed,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,0,sim_00001,1,False,262.5708499999,259.9457661187373,2.625083881162709,2.625083881162709,6.891065383140272,8.632659116895393,74.52280342851715,18.350225885478828,336.7307900480972,,,18.350225885478828,total predictive variance including learned WhiteKernel nugget,3.1207257248051485,3.8388127240830725,,3.8388127240830725,243.02575424962234,276.86577798785225,223.97932338319882,295.91220885427583,,,True,True,,"3.8**2 * Matern(length_scale=9.88, nu=1.5) + WhiteKernel(noise_level=0.032)",9.879565408105261,14.417071496051033,0.0320141662109434,0.17892502958206657,16.192837509824525,0.17892502958206657,0.0151452684015533,0.12306611394512017,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.20952020413836,90.50068370896898,"[158.41685668854458,0.6174309603939917,6.476530180872957e-05,348.6835952922249]","[52.94868432117492,0.24073330218794772,1.3358446857885196e-05,32.34583139550507]",101.127472137,0.52394730996,4.5e-05,300.0,2152956105,fmin_l_bfgs_b,1,-27.579542611529376,1.2623997000046074,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,1,sim_00002,2,True,297.7007,307.60922023408017,-9.908520234080186,9.908520234080186,98.17877322917646,18.767037599627425,352.2017002658295,24.765165959343467,613.3134449938244,,,24.765165959343467,total predictive variance including learned WhiteKernel nugget,3.9904191640714655,4.208416239398948,,4.208416239398948,270.8258265388104,344.3926139293499,259.069494953767,356.14894551439335,,,True,True,,"3.8**2 * Matern(length_scale=9.89, nu=1.5) + WhiteKernel(noise_level=0.0318)",9.889768813699217,14.419822450010086,0.031807558915824534,0.17834673788949584,16.158952463820015,0.17834673788949584,0.3054212541246022,0.5526493048259468,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.0631458291379,90.60413806857599,"[158.40446473227792,0.6157952004352666,6.458493395760749e-05,348.28789357284154]","[52.961741081080795,0.24002814447852902,1.3331834273979293e-05,32.35808136104498]",104.101541641,0.916529700054,8.82882842693e-05,394.968412652,1646645600,fmin_l_bfgs_b,1,-26.783868145016044,0.6889345999807119,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,2,sim_00003,3,False,261.8447,275.9614320091668,-14.11673200916681,14.11673200916681,199.28212261863482,10.899941847946907,118.80873228862424,19.50969218310991,380.62808907969986,,,19.50969218310991,total predictive variance including learned WhiteKernel nugget,4.1463638141407415,4.151630541255583,,4.151630541255583,254.59754598719087,297.32531803114273,237.72243533027137,314.20042868806223,,,True,True,,"3.83**2 * Matern(length_scale=9.94, nu=1.5) + WhiteKernel(noise_level=0.032)",9.943426168318744,14.646462474177582,0.031968653480540565,0.17879780054726782,16.18083300671123,0.17879780054726782,0.0308899385376341,0.17575533715262845,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.21254582913787,90.49794212895583,"[158.3995699254654,0.6169514116475291,6.463348166584206e-05,348.40255952951645]","[52.96670509691898,0.2408044033443286,1.3396689281503218e-05,32.47432872676716]",105.276295276,0.639039009111,7.6636834293e-05,367.44858305,3238553955,fmin_l_bfgs_b,1,-27.118652367326717,0.9421875000116415,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,3,sim_00004,4,False,288.07835,274.44571177072993,13.632638229270071,13.632638229270071,185.84882509015583,15.932797561651286,253.85403814056116,22.70600052972038,515.5624600556622,,,22.70600052972038,total predictive variance including learned WhiteKernel nugget,4.053372755820944,4.221806666890759,,4.221806666890759,243.2174285498934,305.6739949915665,229.94195073247798,318.94947280898185,,,True,True,,"3.82**2 * Matern(length_scale=9.95, nu=1.5) + WhiteKernel(noise_level=0.0319)",9.950814856874931,14.57900927182201,0.0318961936126856,0.17859505483827262,16.177404671797667,0.17859505483827262,0.157615849290691,0.3970086262169766,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.10323895413785,90.58148158943803,"[158.39165382346957,0.6182776072410958,6.458809252473623e-05,348.2925134424874]","[52.9745014621117,0.24004473767101805,1.3337358734301948e-05,32.36466594117993]",107.176159755,0.320752066655,8.75302281584e-05,393.859643937,1940243597,fmin_l_bfgs_b,1,-26.8178132517032,0.9836372999998275,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,4,sim_00005,5,False,236.38402999989998,234.92788226694415,1.4561477329558272,1.4561477329558272,2.120366220192395,9.903612862827254,98.08154773675744,18.96947479917834,359.8409741566621,,,18.96947479917834,total predictive variance including learned WhiteKernel nugget,3.222647359863185,3.864715885462839,,3.864715885462839,215.51680105580274,254.33896347808556,197.74771166055461,272.1080528733337,,,True,True,,"3.81**2 * Matern(length_scale=9.91, nu=1.5) + WhiteKernel(noise_level=0.032)",9.913514421912861,14.492142802105935,0.032040316815813895,0.17899809165411204,16.17898100684665,0.17899809165411204,0.1153319900412829,0.33960563900100793,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.3186319541383,90.38633237559982,"[158.3808880455779,0.6186060484485084,6.476530180872957e-05,348.6835952922249]","[52.98464515358333,0.2395830529147136,1.3358446857885196e-05,32.34583139550507]",109.759946449,0.241926176876,4.5e-05,300.0,100476124,fmin_l_bfgs_b,1,-27.556142709591853,0.506698499986669,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,5,sim_00006,6,True,292.1034,288.94736629301326,3.1560337069867614,3.1560337069867614,9.9605487596366,10.605915751573828,112.48544892948185,19.337316947492038,373.93182672776277,,,19.337316947492038,total predictive variance including learned WhiteKernel nugget,3.324625300650958,3.894293952270003,,3.894293952270003,268.1597714199286,309.73496116609795,251.04622507592887,326.84850751009765,,,True,True,,"3.79**2 * Matern(length_scale=9.86, nu=1.5) + WhiteKernel(noise_level=0.0319)",9.861513469276389,14.340266229028007,0.031857223436766585,0.17848591943558625,16.1693035656543,0.17848591943558625,0.0668422773147405,0.25853873465061383,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.0864679124712,90.59147980291878,"[158.37891002264456,0.6160032861109832,6.461589345980373e-05,348.4795091247081]","[52.986451341788005,0.24026700149970834,1.3378135022634581e-05,32.49747951712133]",110.234671953,0.866589137882,8.08580037422e-05,348.980680204,2567338820,fmin_l_bfgs_b,1,-26.99615542107037,0.5273744000005536,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,6,sim_00007,7,False,262.4155,263.25957135690976,-0.8440713569097511,0.8440713569097511,0.7124564555554684,11.742016964505396,137.8749623947325,19.97981610004373,399.1930513915667,,,19.97981610004373,total predictive variance including learned WhiteKernel nugget,3.3846958406029466,3.9145534729936147,,3.9145534729936147,240.24521810647917,286.27392460734035,224.09913180082404,302.42001091299545,,,True,True,,"3.8**2 * Matern(length_scale=9.88, nu=1.5) + WhiteKernel(noise_level=0.0319)",9.880332485858665,14.404305925505659,0.03190592666628524,0.17862230170470103,16.16533603105219,0.17862230170470103,0.2278285117061632,0.47731385031880563,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.2101674958046,90.50009924167686,"[158.37721145453625,0.6184717627793292,6.464164930829206e-05,348.43937469980403]","[52.987988101203044,0.2397850262103685,1.3403405712270068e-05,32.490887191220146]",110.642328299,0.274154737479,7.4676600105e-05,358.612942181,2914289036,fmin_l_bfgs_b,1,-27.061604929472253,0.46798269997816533,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,7,sim_00008,8,False,291.7725,282.3218708243141,9.45062917568589,9.45062917568589,89.31439181632537,12.324962641856493,151.90470412315818,20.317451026599453,412.7988162182672,,,20.317451026599453,total predictive variance including learned WhiteKernel nugget,3.724546874328275,4.038600208310959,,4.038600208310959,258.16494404627537,306.4787976023528,242.49966681217916,322.144074836449,,,True,True,,"3.79**2 * Matern(length_scale=9.85, nu=1.5) + WhiteKernel(noise_level=0.0318)",9.845670712885292,14.373267811150313,0.03179048693735028,0.17829886970295208,16.152216940566053,0.17829886970295208,0.2214960451579533,0.470633663434686,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.0878466624712,90.5906861186267,"[158.3697702161654,0.6166771339720416,6.46898903951029e-05,348.6450890727332]","[52.994565302894024,0.24074159257097874,1.3418592428444363e-05,32.39822083701424]",112.428225508,0.704865651228,6.30987392704e-05,309.241492678,629833140,fmin_l_bfgs_b,1,-26.992212049842607,0.5414409000077285,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,8,sim_00009,9,False,264.21325,283.5519909048608,-19.3387409048608,19.3387409048608,373.9868997853363,12.919138229805577,166.904132600824,20.67154003017748,427.3125672192299,,,20.67154003017748,total predictive variance including learned WhiteKernel nugget,4.5980127379251385,4.385299850917447,,4.385299850917447,258.2304799744419,308.87350183527974,243.03577244571295,324.0682093640087,,,True,True,,"3.82**2 * Matern(length_scale=9.91, nu=1.5) + WhiteKernel(noise_level=0.0318)",9.912275508879908,14.59723691776866,0.031790157593807274,0.1782979461289649,16.1371755464953,0.1782979461289649,0.043089253941884,0.20757951233655986,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.2026768708046,90.50679436779996,"[158.36778409537374,0.6173736856002167,6.475985666105916e-05,348.5912237646123]","[52.99627809469381,0.24075390073481917,1.3366233832592893e-05,32.45289559521182]",112.904894498,0.537693260466,4.63068354409e-05,322.169166627,2425144099,fmin_l_bfgs_b,1,-26.906263845672868,0.8876172000018414,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
full_population_loo,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,length,Melt-pool length,B_learned_nugget,9,sim_00010,10,False,277.71594999999996,285.5328280204958,-7.816878020495835,7.816878020495835,61.10358198731089,11.803971214732913,139.3337364382432,20.0249049058935,400.99681649007755,,,20.0249049058935,total predictive variance including learned WhiteKernel nugget,3.6066451445356247,3.9921048872139537,,3.9921048872139537,262.39704443961926,308.66861160137233,246.28401440494454,324.7816416360471,,,True,True,,"3.8**2 * Matern(length_scale=9.87, nu=1.5) + WhiteKernel(noise_level=0.0319)",9.869500979892603,14.41682222476167,0.03191123073287691,0.1786371482443585,16.176003216240854,0.1786371482443585,0.0419292527447994,0.2047663369423778,1e-08,1e-08,1e-08,tiny numerical jitter separate from learned nugget,1e-08,True,False,240,241,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",344.1464156208046,90.5522920356612,"[158.36619331605706,0.6172487292997,6.471096775599373e-05,348.6746412483623]","[52.99763697439272,0.2407874391839439,1.3412102099912544e-05,32.35900673090017]",113.286681534,0.56768277259,5.80401726566e-05,302.148970527,1290449069,fmin_l_bfgs_b,1,-27.1951452799116,0.9208688999933656,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
