analysis_label,config_fingerprint,target,target_label,method,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,phase1_unstable_window_flag,observed_target_target_unit,predicted_mean_target_unit,residual_target_unit,absolute_error_target_unit,squared_error_target_unit_squared,latent_predictive_std_target_unit,latent_predictive_variance_target_unit_squared,total_predictive_std_target_unit,total_predictive_variance_target_unit_squared,oracle_total_predictive_std_target_unit,oracle_total_predictive_variance_target_unit_squared,evaluation_predictive_std_target_unit,evaluation_variance_definition,latent_nlpd,observation_level_nlpd,oracle_observation_level_nlpd,evaluation_nlpd,latent_interval_lower_target_unit,latent_interval_upper_target_unit,observation_interval_lower_target_unit,observation_interval_upper_target_unit,oracle_interval_lower_target_unit,oracle_interval_upper_target_unit,latent_interval_contains_observed,observation_interval_contains_observed,oracle_interval_contains_observed,optimized_kernel,optimized_length_scale,optimized_signal_variance_normalized,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_std_target_unit,noise_std_fraction_training_target_std,heldout_target_summary_variance_target_unit_squared,heldout_target_summary_std_target_unit,training_alpha_normalized_min,training_alpha_normalized_median,training_alpha_normalized_max,alpha_kind,numerical_jitter_normalized,whitekernel_is_effective_nugget_not_simulator_noise,oracle_interval_is_retrospective_not_deployable,training_size,population_size,heldout_excluded_from_training,x_scaler_fit_on_training_only,y_scaler_fit_on_training_only,normalize_y,feature_columns,training_y_mean_target_unit,training_y_std_target_unit,x_training_mean,x_training_scale,heldout_P,heldout_VX,heldout_LS,heldout_ST,fold_random_seed,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit,model,observed_target_value,predicted_mean,residual,absolute_error,squared_error,target_unit,model_label,model_family,kernel,noise_method,probabilistic,probabilistic_deployable,partition,dataset_repo_id,dataset_revision,phase2_target_column,eligibility_source_fields,fit_failure,fit_failure_reason,total_interval_lower_target_unit,total_interval_upper_target_unit,heldout_target_used_for_scaling,heldout_target_used_for_fitting,heldout_target_used_for_tuning,inner_cv_uses_outer_training_only,selected_ridge_alpha,predictive_interval_lower,predictive_interval_upper,interval_definition,predictive_interval_contains_observed,experiment_name,label_modified,simulation_silently_removed,protocol_source
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,0,P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f,1,False,125.25069,125.34479959481905,-0.09410959481904513,0.09410959481904513,0.008856615837004846,2.465563556637578,6.079003651819344,,,2.4658687423062586,6.08050865428305,2.4658687423062586,oracle retrospective latent variance plus held-out target-summary variance,1.822087397444426,,1.8222109887561704,1.8222109887561704,120.5122950238094,130.1773041658287,,,120.51169685989879,130.1779023297393,True,,True,"4.02**2 * Matern(length_scale=11.6, nu=1.5)",11.57774366564623,16.126233137868738,,,,,0.001505002463705828,0.038794361235955775,1.0657929206825637e-06,1.3590249649592364e-06,0.0008260246020704075,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.70190392638037,36.366296258728454,"[278.8536036994908,0.6318311439092702,59.68360619424722,349.82255643849703]","[100.55191361866878,0.22369796013998375,15.365595415297832,30.2745930192761]",102.928146519,0.633805217924,52.939436669900005,318.223787128,2336609050,fmin_l_bfgs_b,1,109.64041870307878,2.3759535999852233,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,125.25069,125.34479959481905,-0.09410959481904513,0.09410959481904513,0.008856615837004846,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,120.51169685989879,130.1779023297393,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,1,P-109p741517589_VX-0p915030812968_LS-7p99759662409e-05_ST-303p804431165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p27208541466e-06_H-0e4c2fc094,2,False,120.96344,111.74231054153587,9.221129458464134,9.221129458464134,85.02922848975504,6.556351744947019,42.98574820346982,,,6.56037457674554,43.03851458720922,6.56037457674554,oracle retrospective latent variance plus held-out target-summary variance,3.7884126087009906,,3.787813408807672,3.787813408807672,98.89186112143972,124.59275996163203,,,98.88397637111461,124.60064471195713,True,,True,"4.42**2 * Matern(length_scale=12.4, nu=1.5)",12.444260154253483,19.517929361311857,,,,,0.05276638373940519,0.2297093462169208,1.0659203737756316e-06,1.3597204629216e-06,0.0008276228277807141,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.72820607361962,36.33112322180031,"[278.8118038769755,0.6301058335102273,59.51773791467053,349.91101874501845]","[100.62359610559422,0.222588830470799,15.291396114388638,30.160851900819917]",109.741517589,0.915030812968,79.97596624090001,303.804431165,484733768,fmin_l_bfgs_b,1,111.4798065733788,2.536560099979397,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,120.96344,111.74231054153587,9.221129458464134,9.221129458464134,85.02922848975504,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,98.88397637111461,124.60064471195713,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-109p741517589_VX-0p915030812968_LS-7p99759662409e-05_ST-303p804431165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p27208541466e-06_H-0e4c2fc094,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,2,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,3,False,136.11750999999998,139.1983535323672,-3.0808435323672256,3.0808435323672256,9.491596870928964,4.008746525823717,16.070048708303723,,,4.008800010737281,16.070477526087227,4.008800010737281,oracle retrospective latent variance plus held-out target-summary variance,2.6027366190388412,,2.602742080824729,2.602742080824729,131.3412103417527,147.0554967229817,,,131.34110551132213,147.0556015534123,True,,True,"3.96**2 * Matern(length_scale=11.5, nu=1.5)",11.50343783467404,15.711394830010137,,,,,0.0004288177835008565,0.020707915962280138,1.0655221794639435e-06,1.369651798417818e-06,0.0008226295838246941,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.6352363190184,36.44135256410996,"[278.8034787653804,0.6327009837015954,59.713842941146,349.6526916127915]","[100.63752672237159,0.22342812208785306,15.347434319494127,30.373573311148494]",111.098510779,0.492021331775,48.0108469254,345.911753718,891374583,fmin_l_bfgs_b,1,110.8421378083066,3.426964099984616,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,136.11750999999998,139.1983535323672,-3.0808435323672256,3.0808435323672256,9.491596870928964,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,131.34110551132213,147.0556015534123,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,3,P-113p729503671_VX-0p646987288946_LS-8p28088886776e-05_ST-328p878079062_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45628343159e-06_H-0e4c2fc094,4,False,155.367745,154.31410827101413,1.0536367289858788,1.0536367289858788,1.1101503566680622,3.7225135841778942,13.857107384388952,,,3.8104682503099263,14.519668286619991,3.8104682503099263,oracle retrospective latent variance plus held-out target-summary variance,2.273394742156375,,2.294919806558905,2.294919806558905,147.01798164602548,161.6102348960028,,,146.84559050040667,161.7826260416216,True,,True,"4.02**2 * Matern(length_scale=11.6, nu=1.5)",11.621885616225544,16.13946892561533,,,,,0.6625609022310406,0.813978440888357,1.0652224902797507e-06,1.3559121869694931e-06,0.0008188715662846837,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.5171367177914,36.52497834001355,"[278.7873377046933,0.6317502723079084,59.50035802242083,349.7571926843007]","[100.66420878036979,0.22369484902949263,15.266503645953938,30.331190776551512]",113.729503671,0.646987288946,82.8088886776,328.878079062,1788156060,fmin_l_bfgs_b,1,110.75013731244584,2.2668553999974392,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,155.367745,154.31410827101413,1.0536367289858788,1.0536367289858788,1.1101503566680622,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,146.84559050040667,161.7826260416216,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-113p729503671_VX-0p646987288946_LS-8p28088886776e-05_ST-328p878079062_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45628343159e-06_H-0e4c2fc094,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,4,P-115p973342836_VX-0p629021136955_LS-5p81694798744e-05_ST-308p264473639_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p66925039494e-06_H-27614c4053,5,False,135.67203,136.96561882092178,-1.2935888209217694,1.2935888209217694,1.6733720376137735,2.694989535417702,7.2629685960109205,,,2.695058385967613,7.263339703774355,2.695058385967613,oracle retrospective latent variance plus held-out target-summary variance,2.0255317581501058,,2.0255514195483784,2.0255514195483784,131.68343933150308,142.24779831034047,,,131.68330438442524,142.2479332574183,True,,True,"4.04**2 * Matern(length_scale=11.6, nu=1.5)",11.644815316070254,16.306931841781598,,,,,0.00037110776343525487,0.01926415748054544,1.0655318202107357e-06,1.3697061879301772e-06,0.0008227504760605641,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.6379693251534,36.4386719215315,"[278.7735718202454,0.6318604940992641,59.65152003961839,349.8836565212516]","[100.6866236676386,0.22369790337543521,15.374181926292225,30.200618529174243]",115.973342836,0.629021136955,58.1694798744,308.264473639,145664159,fmin_l_bfgs_b,1,110.14228548895997,2.0526025000144728,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,135.67203,136.96561882092178,-1.2935888209217694,1.2935888209217694,1.6733720376137735,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,131.68330438442524,142.2479332574183,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-115p973342836_VX-0p629021136955_LS-5p81694798744e-05_ST-308p264473639_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p66925039494e-06_H-27614c4053,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,5,P-117p204089079_VX-0p299188895548_LS-6p61946140465e-05_ST-399p004242061_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61239961603e-05_H-0e4c2fc094,6,False,194.974095,192.60961437456106,2.3644806254389437,2.3644806254389437,5.590768628076138,5.99857808955023,35.982939096432084,,,5.998629517040164,35.98355608270551,5.998629517040164,oracle retrospective latent variance plus held-out target-summary variance,2.7881473702138058,,2.788154611420046,2.788154611420046,180.8524013190426,204.36682743007952,,,180.85230052116233,204.3669282279598,True,,True,"4.06**2 * Matern(length_scale=11.7, nu=1.5)",11.739734235457714,16.4731056699755,,,,,0.0006169862734224934,0.024839208389610436,1.0653123098414096e-06,1.3564023227567888e-06,0.0008199978781636365,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.2741529754601,36.49985454448092,"[278.76602122979756,0.6338840047827426,59.60228608764232,349.32697082541114]","[100.69878505435994,0.22216603560356696,15.36599720938783,30.12625992423521]",117.204089079,0.299188895548,66.1946140465,399.004242061,403852900,fmin_l_bfgs_b,1,111.38848049515994,3.523380799975712,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,194.974095,192.60961437456106,2.3644806254389437,2.3644806254389437,5.590768628076138,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,180.85230052116233,204.3669282279598,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-117p204089079_VX-0p299188895548_LS-6p61946140465e-05_ST-399p004242061_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61239961603e-05_H-0e4c2fc094,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,6,P-118p239150472_VX-0p728951155133_LS-5p59862781201e-05_ST-395p421202378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p61789280262e-06_H-44aa3a8888,7,False,127.48467,125.83707316689586,1.6475968331041315,1.6475968331041315,2.7145753244547635,4.140666994872282,17.145123162424653,,,4.140695641678942,17.145360397018987,4.140695641678942,oracle retrospective latent variance plus held-out target-summary variance,2.4189600672299694,,2.418965890235263,2.418965890235263,117.72136585694619,133.95278047684553,,,117.72130970920514,133.95283662458658,True,,True,"4.04**2 * Matern(length_scale=11.6, nu=1.5)",11.640542404432905,16.32263150847308,,,,,0.00023723459433426362,0.015402421703558945,1.0657311680595015e-06,1.3708308344454473e-06,0.0008252502416568534,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.68819852760734,36.38337481561604,"[278.75967115990187,0.6312474265030801,59.66491391541164,349.3489526639571]","[100.70893980929347,0.2235678726972534,15.371933790187422,30.161171852780413]",118.239150472,0.728951155133,55.9862781201,395.421202378,194958381,fmin_l_bfgs_b,1,110.2860415319395,2.009895199968014,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,127.48467,125.83707316689586,1.6475968331041315,1.6475968331041315,2.7145753244547635,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,117.72130970920514,133.95283662458658,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-118p239150472_VX-0p728951155133_LS-5p59862781201e-05_ST-395p421202378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p61789280262e-06_H-44aa3a8888,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,7,P-119p523515535_VX-0p859779155666_LS-6p70931710444e-05_ST-392p874711106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p61088341259e-06_H-2934a8b202,8,False,127.62046,129.05773504405232,-1.4372750440523276,1.4372750440523276,2.0657595522556202,4.084596996275962,16.683932621986607,,,4.084758395294971,16.685251147932746,4.084758395294971,oracle retrospective latent variance plus held-out target-summary variance,2.3880702539742193,,2.388104875020926,2.388104875020926,121.05192493135144,137.0635451567532,,,121.05160858927418,137.06386149883048,True,,True,"4.01**2 * Matern(length_scale=11.6, nu=1.5)",11.588399654684187,16.0651073249485,,,,,0.001318525946139827,0.03631151258402529,1.065727516850361e-06,1.3586680632086963e-06,0.0008252044565277397,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.6873654601227,36.384385362432816,"[278.751791619638,0.630444800732939,59.5967734680233,349.36457530979766]","[100.72144772108055,0.22298005406020086,15.363469805161918,30.18436352509899]",119.523515535,0.859779155666,67.0931710444,392.874711106,4049853019,fmin_l_bfgs_b,1,110.3631388488835,2.2018602000316605,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,127.62046,129.05773504405232,-1.4372750440523276,1.4372750440523276,2.0657595522556202,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,121.05160858927418,137.06386149883048,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-119p523515535_VX-0p859779155666_LS-6p70931710444e-05_ST-392p874711106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p61088341259e-06_H-2934a8b202,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,8,P-120p079917874_VX-0p610410046914_LS-8p29242579558e-05_ST-398p6729924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p90308191584e-06_H-a88ac79600,9,False,165.552355,165.2269094807795,0.32544551922049436,0.32544551922049436,0.10591478598069716,5.91730949272318,35.01455163267186,,,5.917392989614856,35.01553979354305,5.917392989614856,oracle retrospective latent variance plus held-out target-summary variance,2.6983328407716765,,2.6983469086077476,2.6983469086077476,153.62898287504208,176.82483608651694,,,153.6288192211344,176.82499974042463,True,,True,"4.03**2 * Matern(length_scale=11.7, nu=1.5)",11.654441482374713,16.21168407350628,,,,,0.000988160871182422,0.0314350261838991,1.0651551975985795e-06,1.3555449779711864e-06,0.0008180277351106066,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.45465444785276,36.543835081426174,"[278.7483781083559,0.6319746725657733,59.49965023543802,349.3290030319203]","[100.72683443415846,0.22369167522559522,15.265420284581628,30.129599543852706]",120.079917874,0.610410046914,82.9242579558,398.6729924,2929203679,fmin_l_bfgs_b,1,111.12665215388549,2.438281799957622,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,165.552355,165.2269094807795,0.32544551922049436,0.32544551922049436,0.10591478598069716,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,153.6288192211344,176.82499974042463,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-120p079917874_VX-0p610410046914_LS-8p29242579558e-05_ST-398p6729924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p90308191584e-06_H-a88ac79600,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
week7_phase3_new_data_noise_replication,6E5B5B7DD1D0B4311C2309F5F25EE422003057BB9160BD239C2DA1F7FA530128,width,T0 melt-pool width,C_heteroskedastic,9,P-120p906267006_VX-0p64748664338_LS-6p03748750968e-05_ST-359p518818343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45053299916e-06_H-c5f6eebf67,10,False,137.9262,139.9096985878967,-1.9834985878967188,1.9834985878967188,3.9342666481882778,2.683810061404919,7.202836445698276,,,2.6872485428822177,7.221304731222602,2.6872485428822177,oracle retrospective latent variance plus held-out target-summary variance,2.1792813544247274,,2.1798632690703617,2.1798632690703617,134.64943086754306,145.16996630825037,,,134.64269144384755,145.17670573194587,True,,True,"4.03**2 * Matern(length_scale=11.6, nu=1.5)",11.617340992905987,16.20231949441003,,,,,0.018468285524326042,0.13589807034805917,1.0654843065087382e-06,1.3573408902625343e-06,0.0008221546676867043,observation-specific target-summary variance plus numerical floor,1e-06,False,True,163,164,True,True,True,False,"[""P"",""VX"",""LS"",""ST""]",171.6241400613497,36.451888998660024,"[278.74330848177914,0.6317472087837733,59.63799000757913,349.56921268871173]","[100.73479905092135,0.22369463691653743,15.374509809251899,30.365040141306924]",120.906267006,0.64748664338,60.3748750968,359.518818343,3713908839,fmin_l_bfgs_b,1,110.45098454792398,1.939715399988927,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,matern32_heteroskedastic_alpha,137.9262,139.9096985878967,-1.9834985878967188,1.9834985878967188,3.9342666481882778,um,Matérn 3/2 + heteroskedastic alpha,Gaussian process,Matérn 3/2,C_heteroskedastic_alpha,True,False,new-data,ioandanielc/sph_v2,d69dac5bda8b622bc0de316b112815c6056c06ec,T0_width_um,"[""geometry_monitor_available"",""geometry_parse_ok"",""geometry_target_ready"",""time_monitor_available"",""time_parse_ok"",""time_target_ready"",""physical_target_extraction_success""]",False,,,,False,False,False,,,134.64269144384755,145.17670573194587,retrospective oracle: latent variance plus held-out target-summary variance,1.0,P-120p906267006_VX-0p64748664338_LS-6p03748750968e-05_ST-359p518818343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45053299916e-06_H-c5f6eebf67,False,False,Week 6 Phase 2 heteroskedastic-alpha engine
