analysis_label,phase,phase3_config_fingerprint,run_fingerprint,target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,predicted_mean_um,residual_um,absolute_error_um,squared_error_um2,latent_predictive_std_um,latent_predictive_variance_um2,total_predictive_std_um,total_predictive_variance_um2,evaluation_predictive_std_um,evaluation_variance_definition,latent_nlpd,total_nlpd,evaluation_nlpd,latent_interval_lower_um,latent_interval_upper_um,total_interval_lower_um,total_interval_upper_um,latent_interval_contains_observed,total_interval_contains_observed,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,dataset_target_median_um_reporting_only,dataset_target_median_used_for_fitting,numerical_alpha_normalized,numerical_alpha_interpretation,training_size,population_size,heldout_excluded_from_training,heldout_target_used_for_scaling,heldout_target_used_for_fitting,heldout_target_used_for_tuning,x_scaler_fit_on_training_only,y_scaler_fit_on_training_only,normalize_y,feature_columns,training_y_mean_um,training_y_std_um,x_training_mean,x_training_scale,outer_training_simulation_ids_sha256,heldout_P,heldout_VX,heldout_LS,heldout_ST,fold_random_seed,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,0,P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f,1,61.817415,71.03229004244515,-9.214875042445158,9.214875042445158,84.91392204787864,13.892821916879042,193.01050081411464,19.05575829205117,363.1219240850769,19.05575829205117,total predictive variance including learned WhiteKernel nugget,3.7702831167767346,3.983229915120678,3.983229915120678,43.802359085362234,98.26222099952807,33.68300379002486,108.38157629486545,True,True,0.934**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=0.0338),0.8721713483296257,1.185791981710983,0.033797964975426135,0.18384222848797863,170.11142327096223,13.042676997877479,0.18384222848797863,0.1296118259025257,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.2922199079755,70.94494613749927,"[278.8536036994908,0.6318311439092702,59.68360619424722,349.82255643849703]","[100.55191361866878,0.22369796013998375,15.365595415297832,30.2745930192761]",ABCE619B2752B5C89F9775F8949628AC1707A623F3B2B0568BD34F2A6D600EAA,102.928146519,0.633805217924,52.939436669900005,318.223787128,2365075180,fmin_l_bfgs_b,1,-76.968538602678,1.461292499967385,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,1,P-109p741517589_VX-0p915030812968_LS-7p99759662409e-05_ST-303p804431165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p27208541466e-06_H-0e4c2fc094,2,51.44415,66.36141043183521,-14.91726043183521,14.91726043183521,222.5246587911964,34.97799638894378,1223.4602313849641,37.309959501200844,1392.033077981247,37.309959501200844,total predictive variance including learned WhiteKernel nugget,4.5645984220106355,4.618126769984458,4.618126769984458,-2.1954624904945916,134.918283354165,-6.766110190518447,139.48893105418887,True,True,0.934**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=0.0336),0.8723535835062173,1.1864890873068834,0.03355395970936979,0.1831773995594702,168.57284659628323,12.98356062859042,0.1831773995594702,0.1290243559709104,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.35585957055216,70.8797081944336,"[278.8118038769755,0.6301058335102273,59.51773791467053,349.91101874501845]","[100.62359610559422,0.222588830470799,15.291396114388638,30.160851900819917]",2F871AA394D2A91F84AAF9C9F7D88B47626EBEC88F4EC8C6E38103DD0316F466,109.741517589,0.915030812968,79.97596624090001,303.804431165,2377505783,fmin_l_bfgs_b,1,-76.41434084466032,1.949599199986551,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,2,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,3,72.03333,79.62858764744134,-7.595257647441329,7.595257647441329,57.687938731016,21.06383758858745,443.6852539583896,24.74662305808954,612.3953527791689,24.74662305808954,total predictive variance including learned WhiteKernel nugget,4.0315062247186,4.1747278128944485,4.1747278128944485,38.343465973809934,120.91370932107273,31.12520645358584,128.13196884129684,True,True,0.934**2 * RBF(length_scale=1.18) + WhiteKernel(noise_level=0.0335),0.8724333596821028,1.1836631557601427,0.033467591839604516,0.18294149840756338,168.7100988207792,12.988845168866215,0.18294149840756338,0.12907687118035036,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.2295455828221,70.99999334174697,"[278.8034787653804,0.6327009837015954,59.713842941146,349.6526916127915]","[100.63752672237159,0.22342812208785306,15.347434319494127,30.373573311148494]",0954D0D9A40FF6ADAE76962C730E6757B9322D3483048452A83B5DF57C7B0F34,111.098510779,0.492021331775,48.0108469254,345.911753718,2956361206,fmin_l_bfgs_b,1,-76.54009315562547,1.171068599971477,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,3,P-113p729503671_VX-0p646987288946_LS-8p28088886776e-05_ST-328p878079062_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45628343159e-06_H-0e4c2fc094,4,64.02622,71.8364724809509,-7.810252480950908,7.810252480950908,61.000043816199806,20.567713229760425,423.03082750166203,24.357329247897674,593.2794880904914,24.357329247897674,total predictive variance including learned WhiteKernel nugget,4.014759876796171,4.163180529961436,4.163180529961436,31.523754550620467,112.14919041128134,24.096107155071465,119.57683780683034,True,True,0.934**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=0.0338),0.8715480217319239,1.185887777067009,0.03381314853064442,0.18388351892065916,170.24866058882958,13.047937024251365,0.18388351892065916,0.12966409750464586,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.27866895705523,70.95762089413354,"[278.7873377046933,0.6317502723079084,59.50035802242083,349.7571926843007]","[100.66420878036979,0.22369484902949263,15.266503645953938,30.331190776551512]",12CE6DA62E6BE7799359E018BA5CBDD1645EBA7872C349A958C44FD314635E1E,113.729503671,0.646987288946,82.8088886776,328.878079062,1205861040,fmin_l_bfgs_b,1,-76.7960256380174,1.7496543999877758,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,4,P-115p973342836_VX-0p629021136955_LS-5p81694798744e-05_ST-308p264473639_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p66925039494e-06_H-27614c4053,5,67.86899000000001,68.60781330485656,-0.7388233048565525,0.7388233048565525,0.5458598757991583,16.130981655112958,260.2085691575908,20.776628871870425,431.6683072794397,20.776628871870425,total predictive variance including learned WhiteKernel nugget,3.700729171578419,3.9533995439808827,3.9533995439808827,36.99108926083517,100.22453734887796,27.885620715990534,109.33000589372259,True,True,0.935**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=0.034),0.8748438231277137,1.1886414751208707,0.03403350061185147,0.18448170806844635,171.45973812184891,13.094263557827485,0.18448170806844635,0.1301244682249752,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.25509368098162,70.97865525491153,"[278.7735718202454,0.6318604940992641,59.65152003961839,349.8836565212516]","[100.6866236676386,0.22369790337543521,15.374181926292225,30.200618529174243]",0D79ED1E2F24E3F014E8B59C1F110BEEFC02F647CC7B3B167FCF8F3B2120C900,115.973342836,0.629021136955,58.1694798744,308.264473639,4200707980,fmin_l_bfgs_b,1,-76.95019681116335,1.5510579999536276,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,5,P-117p204089079_VX-0p299188895548_LS-6p61946140465e-05_ST-399p004242061_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61239961603e-05_H-0e4c2fc094,6,75.53502,97.2172424490957,-21.682222449095704,21.682222449095704,470.1187703320697,31.568801764055188,996.589244818214,34.08505846944595,1161.791210865549,34.08505846944595,total predictive variance including learned WhiteKernel nugget,4.6069717392076,4.650122634850863,4.650122634850863,35.34239099154754,159.09209390664387,30.41052784898166,164.02395704920974,True,True,0.932**2 * RBF(length_scale=1.18) + WhiteKernel(noise_level=0.0328),0.8682674854990011,1.1815393974634953,0.0327561950091066,0.1809867260577598,165.20196604733522,12.853091692170223,0.1809867260577598,0.1277278186821518,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.2080628220859,71.0167644453014,"[278.76602122979756,0.6338840047827426,59.60228608764232,349.32697082541114]","[100.69878505435994,0.22216603560356696,15.36599720938783,30.12625992423521]",4821636F9E4A14B3F13E43818856D6258B028BCF5AFEBB64FF277AA2D54FD137,117.204089079,0.299188895548,66.1946140465,399.004242061,1806768494,fmin_l_bfgs_b,1,-75.94223127443526,1.4535470000118949,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,6,P-118p239150472_VX-0p728951155133_LS-5p59862781201e-05_ST-395p421202378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p61789280262e-06_H-44aa3a8888,7,66.76444000000001,65.53911002712992,1.2253299728700853,1.2253299728700853,1.501433542413804,22.51635964323021,506.98645158328605,26.02146693889653,677.1167416520851,26.02146693889653,total predictive variance including learned WhiteKernel nugget,4.034661416724253,4.178969078278354,4.178969078278354,21.407045126398714,109.67117492786113,14.537034826892722,116.54118522736712,True,True,0.936**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=0.0338),0.8763933779470083,1.1873292566236193,0.0337752429257085,0.18378042040899922,170.13029006879913,13.04340024950546,0.18378042040899922,0.12961901322795782,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.2618700613497,70.97274138603919,"[278.75967115990187,0.6312474265030801,59.66491391541164,349.3489526639571]","[100.70893980929347,0.2235678726972534,15.371933790187422,30.161171852780413]",ABF454F590E6D15D6712E4CE960DB40CAA5D290CA7DD63E3614AA23774C98CB4,118.239150472,0.728951155133,55.9862781201,395.421202378,577025605,fmin_l_bfgs_b,1,-76.74027441895818,1.547808500006795,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,7,P-119p523515535_VX-0p859779155666_LS-6p70931710444e-05_ST-392p874711106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p61088341259e-06_H-2934a8b202,8,62.80503,70.37769039396726,-7.572660393967254,7.572660393967254,57.34518544236029,22.55857451506495,508.88928415173785,26.044980987968678,678.3410346636499,26.044980987968678,total predictive variance including learned WhiteKernel nugget,4.091397250500808,4.221032313001992,4.221032313001992,26.162884344439952,114.59249644349455,19.329527657548645,121.42585313038586,True,True,0.936**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=0.0337),0.8753281583766773,1.1874479966330131,0.03366147215514817,0.18347063022497134,169.451750511912,13.017363423977683,0.18347063022497134,0.1293602718286339,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.2861609202454,70.95066609852387,"[278.751791619638,0.630444800732939,59.5967734680233,349.36457530979766]","[100.72144772108055,0.22298005406020086,15.363469805161918,30.18436352509899]",FA812E66FFF7E6B3009E0DEFC168D3645D7857EA81B75C8E16EBD6111DB26686,119.523515535,0.859779155666,67.0931710444,392.874711106,979211847,fmin_l_bfgs_b,1,-76.6315013071984,1.5845489000203088,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,8,P-120p079917874_VX-0p610410046914_LS-8p29242579558e-05_ST-398p6729924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p90308191584e-06_H-a88ac79600,9,68.73441,71.54321304051554,-2.808803040515542,2.808803040515542,7.889374520409355,32.31916352230349,1044.5283307813925,34.84368764938402,1214.0825690078368,34.84368764938402,total predictive variance including learned WhiteKernel nugget,4.398375410315614,4.473059634405229,4.473059634405229,8.197652536800696,134.8887735442304,3.249585247722848,139.83684083330823,True,True,0.936**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=0.0337),0.8768068082575196,1.1874076118575732,0.03365094980836115,0.1834419521493411,169.5542382264444,13.021299406220733,0.1834419521493411,0.12939938571954177,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.24978435582824,70.98321432831254,"[278.7483781083559,0.6319746725657733,59.49965023543802,349.3290030319203]","[100.72683443415846,0.22369167522559522,15.265420284581628,30.129599543852706]",72E3C4CE0B7E38CAD9CC150A32FC73796A8A72E79A3B2CB3BB66CDE18A7B699F,120.079917874,0.610410046914,82.9242579558,398.6729924,1113359779,fmin_l_bfgs_b,1,-76.55525535333499,1.2743134000338614,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
week7_phase3_new_data_replication,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,419CC3DA3CE8949852827845C25E9513DC22670E053AABA5BC5573C1CDD20DAB,total_height,T0 total vertical melt-pool height,T0,rbf_learned_nugget,RBF + learned nugget,RBF,,True,9,P-120p906267006_VX-0p64748664338_LS-6p03748750968e-05_ST-359p518818343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45053299916e-06_H-c5f6eebf67,10,68.84588000000001,69.02299390040326,-0.17711390040325625,0.17711390040325625,0.031369333716054576,15.06250863998305,226.87916652956406,19.94448248697882,397.78238167340487,19.94448248697882,total predictive variance including learned WhiteKernel nugget,3.6312164503124422,3.91193050149046,3.91193050149046,39.50047696603649,98.54551083477004,29.931808225924776,108.11417957488175,True,True,0.934**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=0.0339),0.8720786031211476,1.1857098046821075,0.033918120787218224,0.18416872912418716,170.9032151438408,13.072995645369152,0.18416872912418716,0.12991311798090274,100.6287575,False,1e-08,numerical jitter only; separate from WhiteKernel nugget,163,164,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",129.24910049079756,70.98379680164854,"[278.74330848177914,0.6317472087837733,59.63799000757913,349.56921268871173]","[100.73479905092135,0.22369463691653743,15.374509809251899,30.365040141306924]",77D90478454CB0DBA3B2542F2253331C6799109B46B89BDC38BD843F508A5D9D,120.906267006,0.64748664338,60.3748750968,359.518818343,1766590943,fmin_l_bfgs_b,1,-76.86568620168201,2.235324600012973,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
