benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30
ackley,smallest_abs_mu,1,11,22,23,1394,0.006305426793021596,True,True,True
ackley,smallest_abs_mu,1,12,23,24,3926,1.93890275415521,False,False,False
ackley,smallest_abs_mu,1,13,24,25,813,1.4939979351851385,False,False,False
ackley,smallest_abs_mu,1,14,25,26,201,2.079155127580851,False,False,False
ackley,smallest_abs_mu,1,15,26,27,3895,2.398588216734904,False,False,False
ackley,smallest_abs_mu,1,16,27,28,418,0.4786619467880904,False,False,True
ackley,smallest_abs_mu,1,17,28,29,3632,0.8443177080806983,False,False,False
ackley,smallest_abs_mu,1,18,29,30,3711,1.2692564089809402,False,False,False
ackley,smallest_abs_mu,1,19,30,31,441,0.3618096665924675,False,True,True
ackley,smallest_abs_mu,1,20,31,32,1972,0.16906556335210077,True,True,True
ackley,smallest_abs_mu,1,21,32,33,3129,0.34501521191814355,False,True,True
ackley,smallest_abs_mu,1,22,33,34,2353,1.5773703325377753,False,False,False
ackley,smallest_abs_mu,1,23,34,35,3679,0.34488195108404085,False,True,True
ackley,smallest_abs_mu,1,24,35,36,636,0.9241692958297989,False,False,False
ackley,smallest_abs_mu,1,25,36,37,2490,1.6721468797270127,False,False,False
ackley,smallest_abs_mu,1,26,37,38,1235,1.5490579680091479,False,False,False
ackley,smallest_abs_mu,1,27,38,39,1788,0.5626407595531973,False,False,True
ackley,smallest_abs_mu,1,28,39,40,3060,0.10296498437818435,True,True,True
ackley,smallest_abs_mu,1,29,40,41,2003,1.3546438886466294,False,False,False
ackley,smallest_abs_mu,1,30,41,42,2009,2.3802681851009684,False,False,False
ackley,smallest_abs_mu,1,31,42,43,3794,0.8012606999888394,False,False,False
ackley,smallest_abs_mu,1,32,43,44,895,1.1983229161804854,False,False,False
ackley,smallest_abs_mu,1,33,44,45,202,0.9137559097009849,False,False,False
ackley,smallest_abs_mu,1,34,45,46,2926,0.867614998590696,False,False,False
ackley,smallest_abs_mu,1,35,46,47,2184,0.5183999150708889,False,False,True
ackley,smallest_abs_mu,1,36,47,48,1289,0.3441165472617769,False,True,True
ackley,smallest_abs_mu,1,37,48,49,1790,0.45620334568144827,False,False,True
ackley,smallest_abs_mu,1,38,49,50,2253,0.9324876851602859,False,False,False
ackley,smallest_abs_mu,1,39,50,51,3279,1.2803425747284543,False,False,False
ackley,smallest_abs_mu,1,40,51,52,2497,0.7846682381674537,False,False,False
ackley,smallest_abs_mu,1,41,52,53,735,0.8342709595115689,False,False,False
ackley,smallest_abs_mu,1,42,53,54,3707,0.9866534654343404,False,False,False
ackley,smallest_abs_mu,1,43,54,55,2899,2.124306713706657,False,False,False
ackley,smallest_abs_mu,1,44,55,56,2952,0.6026569859724429,False,False,True
ackley,smallest_abs_mu,1,45,56,57,2717,0.46487720581016845,False,False,True
ackley,smallest_abs_mu,1,46,57,58,2821,0.018148857370951177,True,True,True
ackley,smallest_abs_mu,1,47,58,59,1443,1.8672029259859908,False,False,False
ackley,smallest_abs_mu,1,48,59,60,756,0.3764641101898629,False,True,True
ackley,smallest_abs_mu,1,49,60,61,1437,1.9038748966870216,False,False,False
ackley,smallest_abs_mu,1,50,61,62,164,0.051936776313196376,True,True,True
ackley,smallest_abs_mu,1,51,62,63,3208,0.8850352424596757,False,False,False
ackley,smallest_abs_mu,1,52,63,64,2573,1.085670732754318,False,False,False
ackley,smallest_abs_mu,1,53,64,65,291,0.36107199679502067,False,True,True
ackley,smallest_abs_mu,1,54,65,66,3318,0.749275238264147,False,False,False
ackley,smallest_abs_mu,1,55,66,67,502,0.5459050161230135,False,False,True
ackley,smallest_abs_mu,1,56,67,68,3137,0.8383813021430289,False,False,False
ackley,smallest_abs_mu,1,57,68,69,1201,1.0975519494168129,False,False,False
ackley,smallest_abs_mu,1,58,69,70,996,0.4087497121882002,False,True,True
ackley,smallest_abs_mu,1,59,70,71,3330,0.9098256756385545,False,False,False
ackley,smallest_abs_mu,1,60,71,72,3189,1.177361347063588,False,False,False
ackley,smallest_abs_mu,1,61,72,73,1675,0.07069489496553416,True,True,True
ackley,smallest_abs_mu,1,62,73,74,115,0.3571052458252506,False,True,True
ackley,smallest_abs_mu,1,63,74,75,3122,0.7803219063344553,False,False,False
ackley,smallest_abs_mu,1,64,75,76,3097,0.6932656138378803,False,False,False
ackley,smallest_abs_mu,1,65,76,77,301,0.30385005340431626,False,True,True
ackley,smallest_abs_mu,1,66,77,78,1022,1.6140828523571944,False,False,False
ackley,smallest_abs_mu,1,67,78,79,273,0.7212109392085839,False,False,False
ackley,smallest_abs_mu,1,68,79,80,1013,3.002329737071058,False,False,False
ackley,smallest_abs_mu,2,1,12,13,3552,1.3609243718109845,False,False,False
ackley,smallest_abs_mu,2,2,13,14,2432,1.1441071879727431,False,False,False
ackley,smallest_abs_mu,2,3,14,15,2040,1.4506344709727177,False,False,False
ackley,smallest_abs_mu,2,4,15,16,3701,1.4846431514791139,False,False,False
ackley,smallest_abs_mu,2,5,16,17,528,0.13423641536288677,True,True,True
ackley,smallest_abs_mu,2,6,17,18,3531,2.0704044964495765,False,False,False
ackley,smallest_abs_mu,2,7,18,19,1674,0.0932316520241443,True,True,True
ackley,smallest_abs_mu,2,8,19,20,1663,0.5105983889417409,False,False,True
ackley,smallest_abs_mu,2,9,20,21,624,0.7418423901779736,False,False,False
ackley,smallest_abs_mu,2,10,21,22,3180,0.02743883054836438,True,True,True
ackley,smallest_abs_mu,2,11,22,23,1225,2.7493571641774395,False,False,False
ackley,smallest_abs_mu,2,12,23,24,65,0.2929309660286208,False,True,True
ackley,smallest_abs_mu,2,13,24,25,3110,0.9413539571929359,False,False,False
ackley,smallest_abs_mu,2,14,25,26,95,0.5672710096092892,False,False,True
ackley,smallest_abs_mu,2,15,26,27,2131,1.878170982872831,False,False,False
ackley,smallest_abs_mu,2,16,27,28,3779,0.5390532848969798,False,False,True
ackley,smallest_abs_mu,2,17,28,29,111,0.22374055607942367,False,True,True
ackley,smallest_abs_mu,2,18,29,30,2172,2.0473078265440208,False,False,False
ackley,smallest_abs_mu,2,19,30,31,579,2.266202611581292,False,False,False
ackley,smallest_abs_mu,2,20,31,32,2104,1.415579691099369,False,False,False
ackley,smallest_abs_mu,2,21,32,33,970,1.7689584122331112,False,False,False
ackley,smallest_abs_mu,2,22,33,34,1602,1.4660859734252476,False,False,False
ackley,smallest_abs_mu,2,23,34,35,2485,0.8569186504211928,False,False,False
ackley,smallest_abs_mu,2,24,35,36,1390,2.5751733892304447,False,False,False
ackley,smallest_abs_mu,2,25,36,37,2742,0.8412326489179591,False,False,False
ackley,smallest_abs_mu,2,26,37,38,291,0.04641002040928477,True,True,True
ackley,smallest_abs_mu,2,27,38,39,530,0.621656576835683,False,False,False
ackley,smallest_abs_mu,2,28,39,40,1926,0.25875723460388045,False,True,True
ackley,smallest_abs_mu,2,29,40,41,2489,1.7736785886675523,False,False,False
ackley,smallest_abs_mu,2,30,41,42,1020,0.33925266947410293,False,True,True
ackley,smallest_abs_mu,2,31,42,43,3194,0.2536944372143477,False,True,True
ackley,smallest_abs_mu,2,32,43,44,3508,1.8135259935651131,False,False,False
ackley,smallest_abs_mu,2,33,44,45,1913,0.33611155206682497,False,True,True
ackley,smallest_abs_mu,2,34,45,46,30,0.7908925013778347,False,False,False
ackley,smallest_abs_mu,2,35,46,47,368,1.0883154424246086,False,False,False
ackley,smallest_abs_mu,2,36,47,48,2696,0.7301188770770093,False,False,False
ackley,smallest_abs_mu,2,37,48,49,1629,1.132272240543875,False,False,False
ackley,smallest_abs_mu,2,38,49,50,3496,0.4008544881987248,False,True,True
ackley,smallest_abs_mu,2,39,50,51,3935,0.17221396949845946,True,True,True
ackley,smallest_abs_mu,2,40,51,52,322,0.15072905852649932,True,True,True
ackley,smallest_abs_mu,2,41,52,53,818,0.1573662675149876,True,True,True
ackley,smallest_abs_mu,2,42,53,54,2481,1.833324492726911,False,False,False
ackley,smallest_abs_mu,2,43,54,55,1449,0.7046610460149569,False,False,False
ackley,smallest_abs_mu,2,44,55,56,3899,0.9207083153052054,False,False,False
ackley,smallest_abs_mu,2,45,56,57,3238,0.20816122155843253,False,True,True
ackley,smallest_abs_mu,2,46,57,58,1850,1.1970921434747677,False,False,False
ackley,smallest_abs_mu,2,47,58,59,558,0.9513676071471338,False,False,False
ackley,smallest_abs_mu,2,48,59,60,1399,0.8152755396473541,False,False,False
ackley,smallest_abs_mu,2,49,60,61,1534,1.8581723786142952,False,False,False
ackley,smallest_abs_mu,2,50,61,62,2554,0.19065848206395586,True,True,True
ackley,smallest_abs_mu,2,51,62,63,923,0.043134931015311295,True,True,True
ackley,smallest_abs_mu,2,52,63,64,333,1.612469884904188,False,False,False
ackley,smallest_abs_mu,2,53,64,65,3998,0.09089020381126645,True,True,True
ackley,smallest_abs_mu,2,54,65,66,3814,0.6529651970863259,False,False,False
ackley,smallest_abs_mu,2,55,66,67,1184,0.4030328742204645,False,True,True
ackley,smallest_abs_mu,2,56,67,68,2271,0.8462037834260379,False,False,False
ackley,smallest_abs_mu,2,57,68,69,1083,0.5623776195808059,False,False,True
ackley,smallest_abs_mu,2,58,69,70,3500,1.2675736107891495,False,False,False
ackley,smallest_abs_mu,2,59,70,71,1493,1.9658255309942092,False,False,False
ackley,smallest_abs_mu,2,60,71,72,1789,2.493644714073703,False,False,False
ackley,smallest_abs_mu,2,61,72,73,1591,0.03223405297378612,True,True,True
ackley,smallest_abs_mu,2,62,73,74,3242,1.9611539631776136,False,False,False
ackley,smallest_abs_mu,2,63,74,75,1724,0.6874657270886146,False,False,False
ackley,smallest_abs_mu,2,64,75,76,2885,0.17849203831456073,True,True,True
ackley,smallest_abs_mu,2,65,76,77,36,0.7474521327832182,False,False,False
ackley,smallest_abs_mu,2,66,77,78,2808,0.3214826676197102,False,True,True
ackley,smallest_abs_mu,2,67,78,79,2529,0.018391277903678116,True,True,True
ackley,smallest_abs_mu,2,68,79,80,827,1.7266794114241026,False,False,False
ackley,smallest_abs_mu,3,1,12,13,1705,3.196692147523846,False,False,False
ackley,smallest_abs_mu,3,2,13,14,1926,3.482835315223774,False,False,False
ackley,smallest_abs_mu,3,3,14,15,2374,3.695488647094665,False,False,False
ackley,smallest_abs_mu,3,4,15,16,1076,3.249277252979187,False,False,False
ackley,smallest_abs_mu,3,5,16,17,2611,3.561192761442955,False,False,False
ackley,smallest_abs_mu,3,6,17,18,1259,2.809915694541287,False,False,False
ackley,smallest_abs_mu,3,7,18,19,3948,2.5214623814764376,False,False,False
ackley,smallest_abs_mu,3,8,19,20,2015,0.7704372099580592,False,False,False
ackley,smallest_abs_mu,3,9,20,21,3901,2.41558750880875,False,False,False
ackley,smallest_abs_mu,3,10,21,22,3229,1.4897320186558023,False,False,False
ackley,smallest_abs_mu,3,11,22,23,1873,0.7626983015407909,False,False,False
ackley,smallest_abs_mu,3,12,23,24,2946,0.010976400017854715,True,True,True
ackley,smallest_abs_mu,3,13,24,25,514,0.8048658843109582,False,False,False
ackley,smallest_abs_mu,3,14,25,26,1424,1.5879058899156284,False,False,False
ackley,smallest_abs_mu,3,15,26,27,3979,0.5259286919767536,False,False,True
ackley,smallest_abs_mu,3,16,27,28,2054,1.1435127468557233,False,False,False
ackley,smallest_abs_mu,3,17,28,29,408,3.3751863549904098,False,False,False
ackley,smallest_abs_mu,3,18,29,30,3618,0.36497091517193425,False,True,True
ackley,smallest_abs_mu,3,19,30,31,3980,1.2013332883996455,False,False,False
ackley,smallest_abs_mu,3,20,31,32,1568,2.2370059533294384,False,False,False
ackley,smallest_abs_mu,3,21,32,33,419,2.1797719405207285,False,False,False
ackley,smallest_abs_mu,3,22,33,34,3763,2.4597780902891184,False,False,False
ackley,smallest_abs_mu,3,23,34,35,2622,1.1167437821703103,False,False,False
ackley,smallest_abs_mu,3,24,35,36,62,3.250587294857638,False,False,False
ackley,smallest_abs_mu,3,25,36,37,918,0.13308590966080658,True,True,True
ackley,smallest_abs_mu,3,26,37,38,2230,2.670957132438696,False,False,False
ackley,smallest_abs_mu,3,27,38,39,3088,3.534837291227884,False,False,False
ackley,smallest_abs_mu,3,28,39,40,936,1.8014978864343476,False,False,False
ackley,smallest_abs_mu,3,29,40,41,2943,0.43589336167009485,False,False,True
ackley,smallest_abs_mu,3,30,41,42,2499,3.0922863942462833,False,False,False
ackley,smallest_abs_mu,3,31,42,43,3441,1.7734082933704656,False,False,False
ackley,smallest_abs_mu,3,32,43,44,435,0.7696411085724666,False,False,False
ackley,smallest_abs_mu,3,33,44,45,380,0.25614896078329785,False,True,True
ackley,smallest_abs_mu,3,34,45,46,2695,1.3401327950633029,False,False,False
ackley,smallest_abs_mu,3,35,46,47,337,0.6232852620679044,False,False,False
ackley,smallest_abs_mu,3,36,47,48,1482,0.4496629011979625,False,False,True
ackley,smallest_abs_mu,3,37,48,49,696,2.6896754681062003,False,False,False
ackley,smallest_abs_mu,3,38,49,50,1252,2.889943520536127,False,False,False
ackley,smallest_abs_mu,3,39,50,51,3422,0.7803969916357261,False,False,False
ackley,smallest_abs_mu,3,40,51,52,655,1.6483653930901223,False,False,False
ackley,smallest_abs_mu,3,41,52,53,995,2.618730111936923,False,False,False
ackley,smallest_abs_mu,3,42,53,54,1449,0.22528648693220532,False,True,True
ackley,smallest_abs_mu,3,43,54,55,1089,1.4234460618348859,False,False,False
ackley,smallest_abs_mu,3,44,55,56,2556,0.494179887736097,False,False,True
ackley,smallest_abs_mu,3,45,56,57,314,2.1723352690084887,False,False,False
ackley,smallest_abs_mu,3,46,57,58,1196,0.9655364552866228,False,False,False
ackley,smallest_abs_mu,3,47,58,59,2911,0.03188074288699205,True,True,True
ackley,smallest_abs_mu,3,48,59,60,2155,0.6662521880537593,False,False,False
ackley,smallest_abs_mu,3,49,60,61,246,0.9037751539715817,False,False,False
ackley,smallest_abs_mu,3,50,61,62,3913,1.0330632488429252,False,False,False
ackley,smallest_abs_mu,3,51,62,63,3323,0.8362283399492423,False,False,False
ackley,smallest_abs_mu,3,52,63,64,2830,0.1353101333078719,True,True,True
ackley,smallest_abs_mu,3,53,64,65,3764,2.391477785978582,False,False,False
ackley,smallest_abs_mu,3,54,65,66,2900,1.917726930665788,False,False,False
ackley,smallest_abs_mu,3,55,66,67,1426,1.1698667063782864,False,False,False
ackley,smallest_abs_mu,3,56,67,68,1834,0.30317932137803183,False,True,True
ackley,smallest_abs_mu,3,57,68,69,1347,0.4098751371068996,False,False,True
ackley,smallest_abs_mu,3,58,69,70,11,0.4979315828703772,False,False,True
ackley,smallest_abs_mu,3,59,70,71,2113,0.21519548779798292,False,True,True
ackley,smallest_abs_mu,3,60,71,72,2930,0.8609989688111366,False,False,False
ackley,smallest_abs_mu,3,61,72,73,92,0.12535159345311975,True,True,True
ackley,smallest_abs_mu,3,62,73,74,2359,0.4865400588691564,False,False,True
ackley,smallest_abs_mu,3,63,74,75,403,0.5769619610333034,False,False,True
ackley,smallest_abs_mu,3,64,75,76,3394,0.2585363180746878,False,True,True
ackley,smallest_abs_mu,3,65,76,77,2842,0.17619661062642678,True,True,True
ackley,smallest_abs_mu,3,66,77,78,426,1.8409809158550061,False,False,False
ackley,smallest_abs_mu,3,67,78,79,1593,1.522868337680313,False,False,False
ackley,smallest_abs_mu,3,68,79,80,2439,0.7511977358685815,False,False,False
ackley,smallest_abs_mu,4,1,12,13,1563,0.5006045435165376,False,False,True
ackley,smallest_abs_mu,4,2,13,14,1810,1.1155182617166002,False,False,False
ackley,smallest_abs_mu,4,3,14,15,1545,1.9546794296503975,False,False,False
ackley,smallest_abs_mu,4,4,15,16,830,3.1265371885131934,False,False,False
ackley,smallest_abs_mu,4,5,16,17,1704,1.0589107844903083,False,False,False
ackley,smallest_abs_mu,4,6,17,18,1702,0.27329761143548303,False,True,True
ackley,smallest_abs_mu,4,7,18,19,3828,0.29144101227790564,False,True,True
ackley,smallest_abs_mu,4,8,19,20,2082,0.5454437127792762,False,False,True
ackley,smallest_abs_mu,4,9,20,21,14,0.259892679573527,False,True,True
ackley,smallest_abs_mu,4,10,21,22,3951,2.8494907780660412,False,False,False
ackley,smallest_abs_mu,4,11,22,23,3985,0.8556361696853525,False,False,False
ackley,smallest_abs_mu,4,12,23,24,3506,1.9564710100901177,False,False,False
ackley,smallest_abs_mu,4,13,24,25,3880,0.763720898046568,False,False,False
ackley,smallest_abs_mu,4,14,25,26,3688,0.4473018692093831,False,False,True
ackley,smallest_abs_mu,4,15,26,27,164,3.1952131316931034,False,False,False
ackley,smallest_abs_mu,4,16,27,28,1282,1.6553888994599237,False,False,False
ackley,smallest_abs_mu,4,17,28,29,1216,1.5074207871809513,False,False,False
ackley,smallest_abs_mu,4,18,29,30,3434,0.4246697047310253,False,False,True
ackley,smallest_abs_mu,4,19,30,31,713,2.038320540372279,False,False,False
ackley,smallest_abs_mu,4,20,31,32,2875,0.7878536730519325,False,False,False
ackley,smallest_abs_mu,4,21,32,33,3899,0.7934515186159352,False,False,False
ackley,smallest_abs_mu,4,22,33,34,3949,0.6110130586600118,False,False,False
ackley,smallest_abs_mu,4,23,34,35,1017,0.8043963618812171,False,False,False
ackley,smallest_abs_mu,4,24,35,36,1943,1.068863898173042,False,False,False
ackley,smallest_abs_mu,4,25,36,37,1538,2.117870391916819,False,False,False
ackley,smallest_abs_mu,4,26,37,38,538,0.22125538508732667,False,True,True
ackley,smallest_abs_mu,4,27,38,39,1871,1.888430797428283,False,False,False
ackley,smallest_abs_mu,4,28,39,40,1421,0.9225432476788722,False,False,False
ackley,smallest_abs_mu,4,29,40,41,3206,0.30076778107385316,False,True,True
ackley,smallest_abs_mu,4,30,41,42,1085,0.5753525707614724,False,False,True
ackley,smallest_abs_mu,4,31,42,43,3155,0.4714147204467114,False,False,True
ackley,smallest_abs_mu,4,32,43,44,3178,0.3977422752205122,False,False,True
ackley,smallest_abs_mu,4,33,44,45,3378,0.23124706334637324,False,True,True
ackley,smallest_abs_mu,4,34,45,46,2998,0.2625430161482605,False,True,True
ackley,smallest_abs_mu,4,35,46,47,1240,0.9493944224736488,False,False,False
ackley,smallest_abs_mu,4,36,47,48,1012,0.8902073184692725,False,False,False
ackley,smallest_abs_mu,4,37,48,49,3465,1.6312320768308055,False,False,False
ackley,smallest_abs_mu,4,38,49,50,1342,0.6236287191227863,False,False,False
ackley,smallest_abs_mu,4,39,50,51,2103,0.6531515617414847,False,False,False
ackley,smallest_abs_mu,4,40,51,52,2936,0.49866587142800256,False,False,True
ackley,smallest_abs_mu,4,41,52,53,3224,0.33970842473746465,False,True,True
ackley,smallest_abs_mu,4,42,53,54,1401,0.31565744965531906,False,True,True
ackley,smallest_abs_mu,4,43,54,55,2738,0.7166524319903385,False,False,False
ackley,smallest_abs_mu,4,44,55,56,3960,0.3907905046227853,False,False,True
ackley,smallest_abs_mu,4,45,56,57,2653,1.7722230427182204,False,False,False
ackley,smallest_abs_mu,4,46,57,58,2337,1.1602648566065632,False,False,False
ackley,smallest_abs_mu,4,47,58,59,207,0.04318337530656002,True,True,True
ackley,smallest_abs_mu,4,48,59,60,442,1.6308305400884446,False,False,False
ackley,smallest_abs_mu,4,49,60,61,3889,1.6335516487661064,False,False,False
ackley,smallest_abs_mu,4,50,61,62,318,2.2924348309545,False,False,False
ackley,smallest_abs_mu,4,51,62,63,2808,0.39866107800094674,False,False,True
ackley,smallest_abs_mu,4,52,63,64,2079,1.1477936642820818,False,False,False
ackley,smallest_abs_mu,4,53,64,65,2636,2.3830615616793818,False,False,False
ackley,smallest_abs_mu,4,54,65,66,1313,1.1060470010510013,False,False,False
ackley,smallest_abs_mu,4,55,66,67,3393,0.23885688597942512,False,True,True
ackley,smallest_abs_mu,4,56,67,68,3380,1.7911656309852173,False,False,False
ackley,smallest_abs_mu,4,57,68,69,1050,0.6399474136244994,False,False,False
ackley,smallest_abs_mu,4,58,69,70,1886,0.966632299595581,False,False,False
ackley,smallest_abs_mu,4,59,70,71,2106,0.23081287926749816,False,True,True
ackley,smallest_abs_mu,4,60,71,72,3203,0.2594434707487103,False,True,True
ackley,smallest_abs_mu,4,61,72,73,1609,1.802157424201857,False,False,False
ackley,smallest_abs_mu,4,62,73,74,3628,0.7379546350392019,False,False,False
ackley,smallest_abs_mu,4,63,74,75,279,1.2985807913364749,False,False,False
ackley,smallest_abs_mu,4,64,75,76,1646,1.2081890968432187,False,False,False
ackley,smallest_abs_mu,4,65,76,77,3133,0.6577014203533764,False,False,False
ackley,smallest_abs_mu,4,66,77,78,3785,0.10957876239769426,True,True,True
ackley,smallest_abs_mu,4,67,78,79,3453,2.5196832080538254,False,False,False
ackley,smallest_abs_mu,4,68,79,80,66,0.7359762755751191,False,False,False
ackley,straddle,0,1,12,13,2904,3.1269071435549876,False,False,False
ackley,straddle,0,2,13,14,3448,2.176675159072552,False,False,False
ackley,straddle,0,3,14,15,252,3.0034430170841286,False,False,False
ackley,straddle,0,4,15,16,2191,1.4524742995741349,False,False,False
ackley,straddle,0,5,16,17,982,2.0078428637615637,False,False,False
ackley,straddle,0,6,17,18,2351,2.671581092789669,False,False,False
ackley,straddle,0,7,18,19,2792,1.1597370524425195,False,False,False
ackley,straddle,0,8,19,20,3627,3.7058916595433384,False,False,False
ackley,straddle,0,9,20,21,3350,2.701338976671277,False,False,False
ackley,straddle,0,10,21,22,1653,2.8769909573233203,False,False,False
ackley,straddle,0,11,22,23,3291,3.0235374624160336,False,False,False
ackley,straddle,0,12,23,24,3134,1.81578490744055,False,False,False
ackley,straddle,0,13,24,25,1661,1.4343263351148465,False,False,False
ackley,straddle,0,14,25,26,630,2.1230918526899387,False,False,False
ackley,straddle,0,15,26,27,1495,1.2313157422212662,False,False,False
ackley,straddle,0,16,27,28,3417,1.5268553718663735,False,False,False
ackley,straddle,0,17,28,29,2393,1.2390655355892637,False,False,False
ackley,straddle,0,18,29,30,3150,1.344986647847188,False,False,False
ackley,straddle,0,19,30,31,1900,3.216619472355916,False,False,False
ackley,straddle,0,20,31,32,988,1.0150123868602137,False,False,False
ackley,straddle,0,21,32,33,929,1.8768891363184839,False,False,False
ackley,straddle,0,22,33,34,521,0.04595463893027052,True,True,True
ackley,straddle,0,23,34,35,1374,0.6448074692539567,False,False,False
ackley,straddle,0,24,35,36,1132,2.1495517215721627,False,False,False
ackley,straddle,0,25,36,37,2862,1.585703536971792,False,False,False
ackley,straddle,0,26,37,38,2358,0.30221883560348495,False,True,True
ackley,straddle,0,27,38,39,930,0.4499229870384891,False,False,True
ackley,straddle,0,28,39,40,1243,1.2482921420688555,False,False,False
ackley,straddle,0,29,40,41,3955,1.3208799271893508,False,False,False
ackley,straddle,0,30,41,42,3490,0.6562314981919339,False,False,False
ackley,straddle,0,31,42,43,732,0.7900846874603502,False,False,False
ackley,straddle,0,32,43,44,2292,0.07210025736326209,True,True,True
ackley,straddle,0,33,44,45,1594,1.6035294413923697,False,False,False
ackley,straddle,0,34,45,46,2353,0.9711733675918754,False,False,False
ackley,straddle,0,35,46,47,2767,0.18516115132988809,False,True,True
ackley,straddle,0,36,47,48,165,1.4399881147860043,False,False,False
ackley,straddle,0,37,48,49,2472,0.72012088541541,False,False,False
ackley,straddle,0,38,49,50,2624,1.5101645072187893,False,False,False
ackley,straddle,0,39,50,51,3101,1.1535405480104934,False,False,False
ackley,straddle,0,40,51,52,3660,2.124302671411698,False,False,False
ackley,straddle,0,41,52,53,3852,1.1165090637672304,False,False,False
ackley,straddle,0,42,53,54,35,0.24632311157190934,False,True,True
ackley,straddle,0,43,54,55,2,1.7787587119491253,False,False,False
ackley,straddle,0,44,55,56,1608,2.8596135925418817,False,False,False
ackley,straddle,0,45,56,57,2768,1.0205059063479016,False,False,False
ackley,straddle,0,46,57,58,3920,2.028468180251325,False,False,False
ackley,straddle,0,47,58,59,3994,0.3243744217446629,False,True,True
ackley,straddle,0,48,59,60,3604,1.4191953778807704,False,False,False
ackley,straddle,0,49,60,61,2822,2.0775316405574547,False,False,False
ackley,straddle,0,50,61,62,2139,1.825432092839172,False,False,False
ackley,straddle,0,51,62,63,5,1.178247429268044,False,False,False
ackley,straddle,0,52,63,64,347,2.5978125215840198,False,False,False
ackley,straddle,0,53,64,65,1274,0.7877042553362692,False,False,False
ackley,straddle,0,54,65,66,3661,1.5276600893936774,False,False,False
ackley,straddle,0,55,66,67,2246,1.9583125777351498,False,False,False
ackley,straddle,0,56,67,68,1192,0.90692640784175,False,False,False
ackley,straddle,0,57,68,69,565,0.42700493308765,False,False,True
ackley,straddle,0,58,69,70,2502,0.04422258844927818,True,True,True
ackley,straddle,0,59,70,71,3237,0.8406458678830688,False,False,False
ackley,straddle,0,60,71,72,2301,0.6742785773371036,False,False,False
ackley,straddle,0,61,72,73,14,0.7310429611969838,False,False,False
ackley,straddle,0,62,73,74,3227,0.9316435003008099,False,False,False
ackley,straddle,0,63,74,75,3282,0.013603625378779682,True,True,True
ackley,straddle,0,64,75,76,2127,0.0167864571017855,True,True,True
ackley,straddle,0,65,76,77,573,0.01309136432668545,True,True,True
ackley,straddle,0,66,77,78,1211,0.7650427288865735,False,False,False
ackley,straddle,0,67,78,79,3095,0.7131815353679904,False,False,False
ackley,straddle,0,68,79,80,3479,0.9177546738810882,False,False,False
ackley,straddle,1,1,12,13,3530,2.7460623076755617,False,False,False
ackley,straddle,1,2,13,14,134,3.2420885197254155,False,False,False
ackley,straddle,1,3,14,15,3512,1.7602916874802812,False,False,False
ackley,straddle,1,4,15,16,3968,1.919338265843031,False,False,False
ackley,straddle,1,5,16,17,1707,3.025696805105463,False,False,False
ackley,straddle,1,6,17,18,1859,0.9248783695876828,False,False,False
ackley,straddle,1,7,18,19,1199,2.499468039748029,False,False,False
ackley,straddle,1,8,19,20,632,3.039799458990842,False,False,False
ackley,straddle,1,9,20,21,505,1.7196258471516472,False,False,False
ackley,straddle,1,10,21,22,3187,2.629603895223582,False,False,False
ackley,straddle,1,11,22,23,249,3.399101958375393,False,False,False
ackley,straddle,1,12,23,24,3585,3.0497335171440554,False,False,False
ackley,straddle,1,13,24,25,992,2.1267855342258795,False,False,False
ackley,straddle,1,14,25,26,2350,0.18640399740179348,True,True,True
ackley,straddle,1,15,26,27,1669,1.5650745090777232,False,False,False
ackley,straddle,1,16,27,28,3173,2.0724088863576977,False,False,False
ackley,straddle,1,17,28,29,3907,0.9572323952395205,False,False,False
ackley,straddle,1,18,29,30,1381,2.0034613700861907,False,False,False
ackley,straddle,1,19,30,31,3027,0.7982897004197103,False,False,False
ackley,straddle,1,20,31,32,452,1.2798897918187038,False,False,False
ackley,straddle,1,21,32,33,2494,1.0794157856745858,False,False,False
ackley,straddle,1,22,33,34,3694,2.2754547206987272,False,False,False
ackley,straddle,1,23,34,35,2426,0.23292830332320236,False,True,True
ackley,straddle,1,24,35,36,801,0.5345012385770662,False,False,True
ackley,straddle,1,25,36,37,1860,0.6866011758494288,False,False,False
ackley,straddle,1,26,37,38,1531,1.1765877026759117,False,False,False
ackley,straddle,1,27,38,39,564,0.9021591989133189,False,False,False
ackley,straddle,1,28,39,40,1802,2.1692001241927823,False,False,False
ackley,straddle,1,29,40,41,1322,0.1802541198776062,True,True,True
ackley,straddle,1,30,41,42,569,1.2314058696829466,False,False,False
ackley,straddle,1,31,42,43,1066,1.4273685984089806,False,False,False
ackley,straddle,1,32,43,44,703,0.8988303043391781,False,False,False
ackley,straddle,1,33,44,45,1281,2.6899512479366745,False,False,False
ackley,straddle,1,34,45,46,2209,0.35019468440541246,False,True,True
ackley,straddle,1,35,46,47,79,1.3056331136469517,False,False,False
ackley,straddle,1,36,47,48,1868,0.4963651369179196,False,False,True
ackley,straddle,1,37,48,49,1729,1.3909249465506672,False,False,False
