analysis_label,phase,phase3_config_fingerprint,run_fingerprint,target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,predicted_mean_um,residual_um,absolute_error_um,squared_error_um2,latent_predictive_std_um,latent_predictive_variance_um2,total_predictive_std_um,total_predictive_variance_um2,evaluation_predictive_std_um,evaluation_variance_definition,latent_nlpd,total_nlpd,evaluation_nlpd,latent_interval_lower_um,latent_interval_upper_um,total_interval_lower_um,total_interval_upper_um,latent_interval_contains_observed,total_interval_contains_observed,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,dataset_target_median_um_reporting_only,dataset_target_median_used_for_fitting,numerical_alpha_normalized,numerical_alpha_interpretation,training_size,population_size,heldout_excluded_from_training,heldout_target_used_for_scaling,heldout_target_used_for_fitting,heldout_target_used_for_tuning,x_scaler_fit_on_training_only,y_scaler_fit_on_training_only,normalize_y,feature_columns,training_y_mean_um,training_y_std_um,x_training_mean,x_training_scale,outer_training_simulation_ids_sha256,heldout_P,heldout_VX,heldout_LS,heldout_ST,fold_random_seed,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,0,sim_00001,1,50.71019,52.060580513323856,-1.350390513323859,1.350390513323859,1.8235545384750753,0.8634742817944011,0.7455878353203568,,,0.8634742817944011,latent predictive variance; numerical jitter excluded,1.9950445583937415,,1.9950445583937415,50.36817092100683,53.75299010564088,,,True,,"1.11**2 * Matern(length_scale=2.34, nu=1.5)",1.2329773181385617,2.342458445458718,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.74277054585153,15.500155281877026,"[158.61993542782614,0.6182082509430784,6.490479898363231e-05,348.92989680025744]","[53.05201279695649,0.23915506754599097,1.303896902087432e-05,32.20453598965758]",CC175B6CD1ED8A45851F8639DEF53B933E10613D9F06F123A1CCE0841AC31A77,101.127472137,0.52394730996,4.5e-05,300.0,1356621749,fmin_l_bfgs_b,1,-19.526650583489072,0.6377748000086285,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,1,sim_00003,3,34.838855,30.312143444657536,4.526711555342466,4.526711555342466,20.491117505271006,3.289677679892351,10.821979237581921,,,3.289677679892351,latent predictive variance; numerical jitter excluded,3.0564642544974308,,3.0564642544974308,23.86437519206853,36.759911697246544,,,True,,"1.1**2 * Matern(length_scale=2.31, nu=1.5)",1.2030080548628213,2.3076917408681217,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.81207768558952,15.450878760856678,"[158.6018182962148,0.617705667103991,6.476664686881571e-05,348.6353615030959]","[53.07093145829774,0.2392316838664904,1.3081464432776167e-05,32.34196286876254]",C046C5AEE27E2C4491BB8765A376237383ABD9E2A6F79D58347A409D0C802C07,105.276295276,0.639039009111,7.6636834293e-05,367.44858305,2159579111,fmin_l_bfgs_b,1,-19.059675774241242,0.5363666000193916,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,2,sim_00004,4,46.715575,39.69197574677791,7.023599253222088,7.023599253222088,49.330946469861864,4.283385063292183,18.34738760043458,,,4.283385063292183,latent predictive variance; numerical jitter excluded,3.7180410013642087,,3.7180410013642087,31.296541022725236,48.08741047083059,,,True,,"1.08**2 * Matern(length_scale=2.3, nu=1.5)",1.169551946083353,2.295583321382158,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.76021427947598,15.494483838579203,"[158.5935219447781,0.619095566416026,6.471907746328993e-05,348.5200293594846]","[53.0791178302497,0.23842563271994763,1.301825414826485e-05,32.227374669610285]",FE7614EDDE7DA2C1F53A9F63B8B0D5291664DBED4EEBA70AB4AEE682F9D0560A,107.176159755,0.320752066655,8.75302281584e-05,393.859643937,3010653591,fmin_l_bfgs_b,1,-17.855662992584797,0.5601692000054754,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,3,sim_00005,5,66.61901499999999,69.63141647027875,-3.0124014702787605,3.0124014702787605,9.074562618137637,2.181481160179686,4.7588600522189095,,,2.181481160179686,latent predictive variance; numerical jitter excluded,2.652381303721292,,2.652381303721292,65.35571339632656,73.90711954423094,,,True,,"1.11**2 * Matern(length_scale=2.34, nu=1.5)",1.2324735654315369,2.340775373759318,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.67329969432314,15.47792427456665,"[158.5822390334506,0.6194397842753229,6.490479898363231e-05,348.92989680025744]","[53.08977062272778,0.2379372611662369,1.303896902087432e-05,32.20453598965758]",F773B11D01A91920AA515C3436688A157AB68846EC85AD102B0C106CEF6C6C6C,109.759946449,0.241926176876,4.5e-05,300.0,4069043375,fmin_l_bfgs_b,1,-19.10538420047604,0.5879152999841608,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,4,sim_00007,7,50.78583,49.990717305091714,0.7951126949082834,0.7951126949082834,0.632204197604313,3.169191177553654,10.043772719883917,,,3.169191177553654,latent predictive variance; numerical jitter excluded,2.1038873859231924,,2.1038873859231924,43.77910259708655,56.20233201309688,,,True,,"1.1**2 * Matern(length_scale=2.31, nu=1.5)",1.208740175213065,2.3135804326074387,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.74244024017467,15.500219096064955,"[158.57838583759906,0.6192990482028208,6.477520684343579e-05,348.6739450876767]","[53.09328181274108,0.23815088555042002,1.3088585709850282e-05,32.35910885460546]",5C50256243D07C115CBD74D7DE6ADC13019025B940501502BD5E21DCDECCAEDA,110.642328299,0.274154737479,7.4676600105e-05,358.612942181,1199740829,fmin_l_bfgs_b,1,-19.177013497690893,0.7614000999601558,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,5,sim_00008,8,38.68263,38.025091474179376,0.6575385258206268,0.6575385258206268,0.43235691293836304,3.48492369528846,12.144693161982975,,,3.48492369528846,latent predictive variance; numerical jitter excluded,2.1851849222796647,,2.1851849222796647,31.194641031413994,44.85554191694476,,,True,,"1.1**2 * Matern(length_scale=2.31, nu=1.5)",1.2131737837793672,2.310278642979199,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.7952926419214,15.46938226162832,"[158.5705871598305,0.6174182145183272,6.482576518769168e-05,348.88954093703484]","[53.10019078048011,0.23916632131109866,1.3104364096069785e-05,32.25998725580206]",8DA0737E03FC839F63FE46151E6338C385C2B9202DA217F4882EA07089DD66AE,112.428225508,0.704865651228,6.30987392704e-05,309.241492678,3946083904,fmin_l_bfgs_b,1,-19.6854860036419,0.8239790999796242,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,6,sim_00009,9,54.58924,53.54432055401024,1.0449194459897555,1.0449194459897555,1.0918566486075376,4.0120316874429625,16.096398261046424,,,4.0120316874429625,latent predictive variance; numerical jitter excluded,2.34215248041623,,2.34215248041623,45.68073844662204,61.407902661398445,,,True,,"1.1**2 * Matern(length_scale=2.31, nu=1.5)",1.211640504723005,2.31415303703739,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.7258314628821,15.501340508063526,"[158.5685056358567,0.618148224958336,6.48990922786502e-05,348.83308821236665]","[53.10199014403025,0.23917699267948803,1.3047390714912004e-05,32.31795583140026]",9DFA7BCC677E3BAACC64F9980EF9D1AE022A0ACE18F367A0EACEAE6FADF681EA,112.904894498,0.537693260466,4.63068354409e-05,322.169166627,13947115,fmin_l_bfgs_b,1,-19.089556572691237,0.876271800021641,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,7,sim_00010,10,46.822900000000004,46.11227885461118,0.7106211453888207,0.7106211453888207,0.5049824122737194,3.1300098998804673,9.796961973349733,,,3.1300098998804673,latent predictive variance; numerical jitter excluded,2.0857470989558755,,2.0857470989558755,39.977459450845465,52.2470982583769,,,True,,"1.1**2 * Matern(length_scale=2.31, nu=1.5)",1.210753706201086,2.3120412733491755,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.759745611353715,15.494695289042069,"[158.56683844355976,0.618017266390109,6.48478549982323e-05,348.9205126494845]","[53.10341776200689,0.23921279611969135,1.3097168712126448e-05,32.21847629918563]",7F1147CC3B9DB6BB5D0ED2FC679CA606E4805ED9D49F91B115ED6C4253CCF696,113.286681534,0.56768277259,5.80401726566e-05,302.148970527,788966617,fmin_l_bfgs_b,1,-19.450109467242697,0.9489540999638848,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,8,sim_00011,11,34.802389999999995,36.57450889117588,-1.7721188911758858,1.7721188911758858,3.140405364462451,3.340083353620996,11.156156809136078,,,3.340083353620996,latent predictive variance; numerical jitter excluded,2.265681930666467,,2.265681930666467,30.02794551807873,43.12107226427303,,,True,,"1.1**2 * Matern(length_scale=2.32, nu=1.5)",1.2196164858480638,2.315871530425742,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.81223692139738,15.450683034025328,"[158.56014177958596,0.6163556644643797,6.483767855104103e-05,348.6960101838994]","[53.10903045223393,0.23823312488055404,1.3101548209878956e-05,32.364155418769165]",BFC10A7BE6B4C8264ED050A5C77866622B762C3573E39DE808F7CD984AC7E4CF,114.820217584,0.948189613582,6.03705790634e-05,353.560035146,1439367065,fmin_l_bfgs_b,1,-19.745385603871142,0.601291700033471,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
phase3b_kernel_noise,Phase 3B,F7F71204D643D1027D0FF4736F24213619BF6A09C2361C3C11F169797AC98A9C,5AF00E02C2AB90C19C7CA0973C6A55B075238C7556E5E42D0B3240F67861EB91,depth,Penetration depth below original surface,T0,matern32_no_nugget,"Matérn 3/2, no nugget",Matern,1.5,False,9,sim_00012,12,54.700129999999994,51.78303232472853,2.9170976752714637,2.9170976752714637,8.509458847074178,3.3084789544227724,10.9460329918584,,,3.3084789544227724,latent predictive variance; numerical jitter excluded,2.504127671241653,,2.504127671241653,45.29841357405989,58.26765107539717,,,True,,"1.1**2 * Matern(length_scale=2.31, nu=1.5)",1.2037459377396287,2.310071375500895,,,,,,,54.722319999999996,False,1e-06,numerical jitter only; separate from WhiteKernel nugget,229,230,True,False,False,False,True,True,False,"[""P"",""VX"",""LS"",""ST""]",53.72534722707424,15.501311797034377,"[158.55812758849427,0.6186428108999605,6.486512204366723e-05,348.699972524764]","[53.11068050407111,0.23889283900971198,1.3085570543768923e-05,32.36469512889955]",2639BC1E79E2110B1317473D5472D3AE17FF0E5C1E553CF0FE877E9BFA104D99,115.281467344,0.424433079834,5.4086019252e-05,352.652659088,2199825348,fmin_l_bfgs_b,1,-18.824500994251395,0.9176237999927253,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False
